title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url,usage_med_predicted,usage_percap_predicted,income_range,solar_pot
Ideal Location! 1 BR/1 BA with Large Walk-in Closet (Pasadena),3075.0,1.0,1.0,895.0,"231 South De Lacey Ave, Pasadena, CA 91105",34.141924,-118.152404,"QR Code Link to This Post
Westgate Apartments
231 South De Lacey Ave, Pasadena , CA, 91105
Call Now -
show contact info
x 269
OR Text
269
to
show contact info
to text us.
Want more info on this unit? See the link (below):
https://greystar.leasehomenow.com/3kwmlw
Your New Home Awaits
1 bedroom | 1 bath | 895 square feet
Features
✓  Stainless Whirlpool Appliances
✓  Storage available in units [ 1 ]
✓  Spacious Patio/Balcony
✓  Heavy Duty full-sized Washer & Dryer
✓  Central Air Conditioner
✓  Beautiful Granite Countertops
✓  Large Walk-in Closet
1. Additional available upon request
Community Features
✓  Three Onsite BBQ Grills
✓  Garden Oasis
✓  Pet-friendly
✓  Corporate-style Business Centers
✓  Heavenly Spa
✓  24/7 Maintenance
✓  Pet Art Park
✓  Friendly Clubhouse
✓  Resort-style Pool
✓  24/7 State-of-The-Art Fitness Center
✓  TV Lounge
Community Info
Welcome to Westgate Apartment Homes where flexible lease rates meet walkability and urban living in the best location in Pasadena! With Studios - three bedrooms to choose from you are guaranteed to love your space and the community around you!. Ask our leasing team how you can qualify!
Pet Policy
Dogs & Cats Allowed
Limit: 2
Rent $50 | Deposit $500
Income Requirements
*Income subject to the Essential Program, 2.5 X Rent to Qualify. Please contact office directly to get pre-qulified today!
Office Hours
Monday-Saturday: 10:00AM-6:00PM
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
djiyIna8Pc",pasadena,,https://losangeles.craigslist.org/lac/apa/d/pasadena-ideal-location-br-ba-with/7845566358.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
"Sophisticated Studio/1 BA with Quartz Countertops, Apply Now (Pasadena, CA)",2632.0,0.0,1.0,518.0,"686 Union St., Pasadena, CA 91101",34.147429,-118.136515,"QR Code Link to This Post
Beds:
Studio
Baths:
1
Square Feet:
518
Visit This Website to See More:
https://greystar.leasehomenow.com/2b3sft
Timeless Luxury
Call Now -
show contact info
x 3
OR Text
3
to
show contact info
to text our team directly.
Community Info
Located in the heart of Pasadena’s Playhouse District, The Andalucia is a community of luxury apartments featuring stunning Revival-style architecture with clean, contemporary home interiors. These spacious and modern studio, one and two bedroom apartments and townhomes for rent in CA offer unparalleled access to the hub of art and culture surrounding your community, plus luxurious features that await right outside your front door.
Residence Features
✩  Oversized Closets
✩  Gourmet Kitchens
✩  Quartz Countertops
✩  Private Balconies
✩  In-Unit Washer & Dryer
Community Features
✩  Fireplace Courtyard
✩  Fountain Courtyard
✩  Storage Units
✩  Fitness Center
✩  Secured Underground Parking
✩  Clubhouse & Conference Room
✩  Building Controlled Access
✩  Outdoor Sky Lounge
Pet Policy
We welcome 2 pets per apartment home. There is a $500 pet deposit. Pet rent for cats is $50 per month and $50 per dog. There is no weight limit, but there is a breed restriction list in place. Please call our Leasing Office for complete Pet Policy information.
Office Hours
Monday-Saturday: 9:00AM-6:00PM
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
PGtwndh9VA9",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-sophisticated-studio-ba-with/7845565728.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
"Courtyards with Unique Waterscapes, Planned Resident Activities (Playhouse District)",2808.0,1.0,1.0,725.0,"44 N. Madison Avenue, Pasadena, CA 91101",34.147083,-118.138404,"QR Code Link to This Post
Beds:
1
Baths:
1
Square Feet:
725
More unit details at:
https://greystar.leasehomenow.com/7zocij
We're Now a Zero-Deposit Community!
Call Now -
show contact info
x 49
OR Text
49
to
show contact info
to contact our team.
Community Info
TRIO is located in the heart of Pasadena. Not only will you be living in luxury but you will be shopping and dining in luxury too! Countless shops & restaurants line the streets outside your door and you will be within walking distance from Old Town and South Lake Avenue.
TRIO Apartments brings you a taste of New Urbanism and is designed with respect for Pasadena's past, present and future. The city's first parking garage has been converted into a charming and historical 5 story community on Colorado Boulevard. Stop by today and allow TRIO to sweep you away!
Residence Features
✩  Bar Height Breakfast Counter & Kitchen Pantry
✩  Hourglass Shaped Bathtubs
✩  Huge Private Patio or Balcony
✩  Mezzanine
✩  Stainless Appliances Including Gas Ranges
✩  Central AC & Heating
✩  Walk In Closet or Mirrored Wardrobe with Single & Double Poled Organizers
✩  High Speed Internet Access Available
✩  Multiple Phone & Cable Lines
✩  Frost Free Refrigerator
✩  Full Size Washer & Dryer
✩  Designer Paint & Lighting
✩  Faux Brick Walls
✩  Flat Panel or Barn Doors with Lever Hardware
✩  Radius Corners & 9 foot Ceilings
Community Features
✩  Courtyards with Unique Waterscapes
✩  Hollywood Themed Movie Theater
✩  Oversized & Double Pane Windows
✩  24 hour Fitness Studio for Cardio & Strength Training
✩  Take the Train to Hollywood or Downtown
✩  Pet Friendly
✩  Walking Distance to Old Town or Lake Avenue
✩  Street Level Retail with Shops & Restaurants
✩  Clubhouse with Gourmet Kitchen for Entertaining
✩  Outdoor BBQ Area
✩  24 Hour Professional Maintenance
✩  Storage Units Available
✩  Conference Room & Business Center
✩  Online Payments Available
✩  Resort Style Pool & Spa
✩  Planned Resident Activities
✩  Multiple Elevators for Convenience
✩  Parking Garage with Controlled Access & Guest Parking
Pet Policy
Pet Rent: $45
Cats & dogs only. 2 pets maximum per apartment. Breed restrictions apply.
Office Hours
M - F: 9:00 am - 6:00 pm
S: 10:00 am - 5:00 pm
Su: 12:00 pm - 5:00 pm
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
31LoGhDW",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-courtyards-with-unique/7845550092.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
"Cardio Theater with Free Weights, Large Kitchen Islands, View Image (3330 East Foothill Boulevard, Pasadena, CA)",2708.0,1.0,1.0,646.0,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Walk-in Closets*
View Image
Choice of Wood-style and Carpet Flooring in Bedrooms                                                            View Image
Washer and Dryer Included                                                            View Image
Large Kitchen Islands*
Private Balconies*
Effortless connection with AT&T® Cable and Internet
Stainless Steel Appliance Package
Community Features:
Convenient Location Directly Next to Metro Gold Line                                                            View Image
Resort-inspired Pool
Exterior Storage Spaces Available
Modern Clubhouse Social Lounge
Dramatic Views of the San Gabriel Mountains
Cardio Theater with Free Weights
View Image
Walking Distance to Restaurants, Grocery Stores and Retail
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/e36u7clw/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-cardio-theater-with-free/7841870314.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
Loving home for rent (Pasadena),2000.0,1.0,1.0,768.0,"1115 Cordova St, Pasadena, CA 91106",34.14304,-118.127786,"QR Code Link to This Post
About this home
Discover urban living at its finest in this beautifully updated 1-bedroom condo located in the heart of Pasadena. Just a few steps away from the city's best shopping, dining and entertainment, as well as Caltech and Pasadena City College. The unit is located on the top floor with bright open hallways. It has two split system (Mitsubishi) units for heating and cooling. The kitchen has a breakfast nook, newer cabinets, wood look ceramic tile floors and stainless appliances. The bath has a shower and a separate tub with new vinyl wood look flooring and Black vanity with bronze copper accents. You have two large closets in the hallway and a large coat closet at the entry for storage. The bedroom has Two large closets as well. New light carpet has been installed and its been freshly painted throughout. The laundry is a community laundry located on your floor that you share with a few units on your floor not the entire building. This unit is steps away from the laundry and trash chute. The community offers a pool and comes with one parking space. Additional spaces can be rented if needed.",pasadena,,https://losangeles.craigslist.org/sfv/apa/d/pasadena-loving-home-for-rent/7845521440.html,19584.77143604319,2130.1752733482463,"$56,290-$74,167",521689230.0
"Exclusive Studio/1 BA with Modern Appliances, Walk to Everything! (Pasadena)",2425.0,0.0,1.0,702.0,"231 South De Lacey Ave, Pasadena, CA 91105",34.141924,-118.152404,"QR Code Link to This Post
Westgate Apartments
231 South De Lacey Ave, Pasadena , CA, 91105
Want more info? See the link below:
https://greystar.leasehomenow.com/hlfr71
Call Now -
show contact info
x 268
OR Text
268
to
show contact info
to text our leasing team.
Your New Home Awaits
Studio, 1 Bath | Approximately 702 Sq. Ft.
Community Info:
Welcome to Westgate Apartment Homes where flexible lease rates meet walkability and urban living in the best location in Pasadena! With Studios - three bedrooms to choose from you are guaranteed to love your space and the community around you!. Ask our leasing team how you can qualify!
Unit Highlights
✧  Large Walk-in Closet
✧  Beautiful Granite Countertops
✧  Spacious Patio/Balcony
✧  Stainless Whirlpool Appliances
✧  Central Air Conditioner
✧  Storage available in units [ 1 ]
✧  Heavy Duty full-sized Washer & Dryer
1. Additional available upon request
Community Highlights
✧  TV Lounge
✧  Friendly Clubhouse
✧  Heavenly Spa
✧  Pet Art Park
✧  24/7 Maintenance
✧  Resort-style Pool
✧  Garden Oasis
✧  24/7 State-of-The-Art Fitness Center
✧  Pet-friendly
✧  Three Onsite BBQ Grills
✧  Corporate-style Business Centers
Driving Directions
Westgate Apartments is the place to be in Pasadena. Leaning into the city life but the options to explore more of Southern California with all the main highways close by (210 fwy, 110 fwy,5 fwy) . We are your ticket to local access.
Office Hours
Monday-Saturday: 10:00AM-6:00PM
Pet Policy
Dogs & Cats Allowed
Limit: 2
Rent $50 | Deposit $500
Income Requirements
*Income subject to the Essential Program, 2.5 X Rent to Qualify. Please contact office directly to get pre-qulified today!
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
NpE3nqb6oc4M",pasadena,,https://losangeles.craigslist.org/lac/apa/d/pasadena-exclusive-studio-ba-with/7845532652.html,19584.77143604319,2130.1752733482463,"$56,290-$74,167",521689230.0
"Luxurious Living in the Heart of Pasadena (Pasadena, CA)",3422.0,1.0,1.0,771.0,"686 Union St., Pasadena, CA 91101",34.147429,-118.136515,"QR Code Link to This Post
This is a 1 Bedroom, 1 Bath, Approximately 771 Sq. Ft.
Want more information? Follow this link:
https://greystar.leasehomenow.com/1hq1k7
Call Now -
show contact info
x 173
OR Text
173
to
show contact info
to contact us.
Timeless Luxury
Community Info:
Located in the heart of Pasadena’s Playhouse District, The Andalucia is a community of luxury apartments featuring stunning Revival-style architecture with clean, contemporary home interiors. These spacious and modern studio, one and two bedroom apartments and townhomes for rent in CA offer unparalleled access to the hub of art and culture surrounding your community, plus luxurious features that await right outside your front door.
Features:
‣  Gourmet Kitchens
‣  Private Balconies
‣  In-Unit Washer & Dryer
‣  Quartz Countertops
‣  Oversized Closets
Community Amenities:
‣  Secured Underground Parking
‣  Outdoor Sky Lounge
‣  Fitness Center
‣  Fountain Courtyard
‣  Fireplace Courtyard
‣  Clubhouse & Conference Room
‣  Storage Units
‣  Building Controlled Access
Pet Policy:
We welcome 2 pets per apartment home. There is a $500 pet deposit. Pet rent for cats is $50 per month and $50 per dog. There is no weight limit, but there is a breed restriction list in place. Please call our Leasing Office for complete Pet Policy information.
Office Hours:
Monday-Saturday: 9:00AM-6:00PM
Andalucia Apartments
686 Union St., Pasadena, CA, 91101
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
PWYjBP9cr3gI",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-luxurious-living-in-the-heart/7845531897.html,19584.77143604319,2195.1986636787874,"> $99,028",521689230.0
"Historic Loft Close to Old Town Pasadena! Top Floor! (Pasadena, CA)",4958.0,0.0,1.0,1391.0,"Marengo Ave., Pasadena, CA 91103",34.148083,-118.146822,"QR Code Link to This Post
Holly Street Village Apartments
151 E. Holly Street, Pasadena , CA, 91103
Call Now -
show contact info
x 20
OR Text
20
to
show contact info
to text with us.
See our property details here:
https://greystar.leasehomenow.com/ferevk
Welcome Home to Holly Street Village
studio | 1 bath | 1391 square feet
Features
✓  In-Unit Washer and Dryer
✓  City Views [ 1 ]
✓  Gas Fireplace [ 1 ]
✓  Carpeting
✓  Additional Storage
✓  Wheelchair Access
✓  Private Patios Or Balconies
✓  Walk-In Closets [ 1 ]
✓  Garbage Disposal
✓  Heat
✓  Central Heat and Air Conditioning
✓  Alarm System
✓  Refrigerator
✓  Microwave
✓  Dishwasher
1. Only available in select apartments
Community Features
✓  Free Weights
✓  Controlled Access/Gated
✓  Package Receiving
✓  Accepts Credit Card payments
✓  Night Patrol
✓  On-Site Management
✓  On-Site Maintenance
✓  Street Parking
✓  Outdoor Pool and Hot Tub
✓  Accepts Electronic Payments
✓  Garage Parking
✓  Elevator
✓  Disability Access
✓  Courtyard
✓  Covered Parking
✓  Short Term Lease
✓  Business Center
✓  Subsidized
✓  Fitness Center with Cardio Equipment
✓  Public Transportation
✓  Pets Allowed
Community Info
Holly Street Village is situated in the heart of charming, picturesque Old Town Pasadena a splendid, historic neighborhood, where people take joy in strolling, dining and mingling in a mellow, outdoor, urban setting full of wonders. Located within walking distance of Paseo Colorado, residents of Holly Street Village enjoy an exquisite collection of sidewalk cafes, galleries, theaters and some of the finest dining and shopping in the Greater Los Angeles Area. Home to the extravagance of the world-famous Tournament of Roses Parade and the Rose Bowl game, you will find entertainment, culture and art at every turn.
Pet Policy
Breed restrictions and fees apply. Please contact a leasing professional for further details.
Office Hours
Monday-Saturday:9:00AM-6:00PM
Sunday:10:00AM-5:00PM
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
PVJcbR7iL3",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-historic-loft-close-to-old/7845527088.html,19584.77143604319,2195.1986636787874,"> $99,028",521689230.0
"Private Entry 1B1B! Make It Yours Today! (Pasadena, CA)",3095.0,1.0,1.0,667.0,"Marengo Ave., Pasadena, CA 91101",34.14874,-118.146189,"QR Code Link to This Post
This is a 1 Bedroom, 1 Bath, Approximately 667 Sq. Ft.
Interested in more information? Visit link below:
https://greystar.leasehomenow.com/6savap
Call Now -
show contact info
x 19
OR Text
19
to
show contact info
to text us.
Welcome Home to Holly Street Village
Community Info:
Holly Street Village is situated in the heart of charming, picturesque Old Town Pasadena a splendid, historic neighborhood, where people take joy in strolling, dining and mingling in a mellow, outdoor, urban setting full of wonders. Located within walking distance of Paseo Colorado, residents of Holly Street Village enjoy an exquisite collection of sidewalk cafes, galleries, theaters and some of the finest dining and shopping in the Greater Los Angeles Area. Home to the extravagance of the world-famous Tournament of Roses Parade and the Rose Bowl game, you will find entertainment, culture and art at every turn.
Features:
‣  Carpeting
‣  City Views [ 1 ]
‣  Microwave
‣  Wheelchair Access
‣  Private Patios Or Balconies
‣  In-Unit Washer and Dryer
‣  Walk-In Closets [ 1 ]
‣  Garbage Disposal
‣  Central Heat and Air Conditioning
‣  Heat
‣  Gas Fireplace [ 1 ]
‣  Dishwasher
‣  Refrigerator
‣  Additional Storage
‣  Alarm System
1. Only available in select apartments
Community Amenities:
‣  Fitness Center with Cardio Equipment
‣  On-Site Management
‣  Business Center
‣  Outdoor Pool and Hot Tub
‣  Elevator
‣  Subsidized
‣  Garage Parking
‣  Free Weights
‣  Pets Allowed
‣  Accepts Credit Card payments
‣  Package Receiving
‣  Courtyard
‣  Disability Access
‣  On-Site Maintenance
‣  Covered Parking
‣  Street Parking
‣  Controlled Access/Gated
‣  Night Patrol
‣  Short Term Lease
‣  Public Transportation
‣  Accepts Electronic Payments
Pet Policy:
Breed restrictions and fees apply. Please contact a leasing professional for further details.
Office Hours:
Monday-Saturday:9:00AM-6:00PM
Sunday:10:00AM-5:00PM
Holly Street Village Apartments
151 E. Holly Street, Pasadena , CA, 91103
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
Bk78MIWHx",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-private-entry-1b1b-make-it/7845509058.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
This beautiful 1bed and 1bath is available. (Pasadena),1000.0,1.0,1.0,800.0,"1/2 N Oxford Ave, Pasadena, CA 91104",34.1678,-118.1261,"QR Code Link to This Post
1 Bed/1 Bath with off street parking and private fenced yard with friendly pets welcome.
Nice location between Hill and Allen, South of New York.
Last house on a private drive with 2 houses in front. Parking for 2 vehicles.
Laundry in house, fridge and stove, wall AC and heater.
Maximum of two adults
Security Deposit: $1,000",pasadena,,https://losangeles.craigslist.org/lac/apa/d/pasadena-this-beautiful-1bed-and-1bath/7845505346.html,19584.77143604319,1701.073305172307,"< $41,685",521689230.0
"Gorgeous 2 BR/2 BA with Rooftop Pool, First Month Free! (Pasadena)",3845.0,2.0,2.0,1248.0,"231 South De Lacey Ave, Pasadena, CA 91105",34.141924,-118.152404,"QR Code Link to This Post
Beds:
2
Baths:
2
Square Feet:
1248
Want more info? See the link below:
https://greystar.leasehomenow.com/qz14t0
Your New Home Awaits
Call Now -
show contact info
x 266
OR Text
266
to
show contact info
for more information.
Community Info
Welcome to Westgate Apartment Homes where flexible lease rates meet walkability and urban living in the best location in Pasadena! With Studios - three bedrooms to choose from you are guaranteed to love your space and the community around you!. Ask our leasing team how you can qualify!
Residence Features
✩  Storage available in units [ 1 ]
✩  Heavy Duty full-sized Washer & Dryer
✩  Beautiful Granite Countertops
✩  Central Air Conditioner
✩  Stainless Whirlpool Appliances
✩  Spacious Patio/Balcony
✩  Large Walk-in Closet
1. Additional available upon request
Community Features
✩  TV Lounge
✩  24/7 State-of-The-Art Fitness Center
✩  Pet-friendly
✩  Garden Oasis
✩  Three Onsite BBQ Grills
✩  Pet Art Park
✩  Heavenly Spa
✩  Corporate-style Business Centers
✩  Resort-style Pool
✩  Friendly Clubhouse
✩  24/7 Maintenance
Pet Policy
Dogs & Cats Allowed
Limit: 2
Rent $50 | Deposit $500
Income Requirements
*Income subject to the Essential Program, 2.5 X Rent to Qualify. Please contact office directly to get pre-qulified today!
Driving Directions
Westgate Apartments is the place to be in Pasadena. Leaning into the city life but the options to explore more of Southern California with all the main highways close by (210 fwy, 110 fwy,5 fwy) . We are your ticket to local access.
Office Hours
Monday-Saturday: 10:00AM-6:00PM
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
KAynxoMge3qt",pasadena,,https://losangeles.craigslist.org/lac/apa/d/pasadena-gorgeous-br-ba-with-rooftop/7845486412.html,28072.707444087053,2195.1986636787874,"> $99,028",521689230.0
"Dramatic Views of the San Gabriel Mountains, Pet Spa, View Image (3330 East Foothill Boulevard, Pasadena, CA)",2850.0,0.0,1.0,602.0,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Stainless Steel Appliance Package
Private Balconies*
Effortless connection with AT&T® Cable and Internet
Large Kitchen Islands*
Designer Espresso Cabinets
Walk-in Closets*
View Image
Choice of Wood-style and Carpet Flooring in Bedrooms                                                            View Image
Community Features:
Wi-Fi Café                                                            View Image
Outdoor Barbecue Grills
Bike storage
Resort-inspired Pool
Pet Spa
Dramatic Views of the San Gabriel Mountains
Cardio Theater with Free Weights
24-Hour Accessible Package Lockers                                                            View Image
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/ud2ldrtb/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-dramatic-views-of-the-san/7844303339.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
"Beautiful 3B3B Apartment Home! Private Entry, Flooring! (Pasadena, CA)",6646.0,3.0,3.0,1418.0,"Marengo Ave., Pasadena, CA 91101",34.148367,-118.146565,"QR Code Link to This Post
This is a 3 Bedroom, 3 Bath, Approximately 1418 Sq. Ft.
Want more info on this unit? See the link (below):
https://greystar.leasehomenow.com/jrfg0b
Call Now -
show contact info
x 18
OR Text
18
to
show contact info
to text our leasing team.
Welcome Home to Holly Street Village
Community Info:
Holly Street Village is situated in the heart of charming, picturesque Old Town Pasadena a splendid, historic neighborhood, where people take joy in strolling, dining and mingling in a mellow, outdoor, urban setting full of wonders. Located within walking distance of Paseo Colorado, residents of Holly Street Village enjoy an exquisite collection of sidewalk cafes, galleries, theaters and some of the finest dining and shopping in the Greater Los Angeles Area. Home to the extravagance of the world-famous Tournament of Roses Parade and the Rose Bowl game, you will find entertainment, culture and art at every turn.
Features:
‣  Microwave
‣  In-Unit Washer and Dryer
‣  Central Heat and Air Conditioning
‣  Alarm System
‣  Walk-In Closets [ 1 ]
‣  Wheelchair Access
‣  Dishwasher
‣  Carpeting
‣  City Views [ 1 ]
‣  Refrigerator
‣  Gas Fireplace [ 1 ]
‣  Private Patios Or Balconies
‣  Heat
‣  Garbage Disposal
‣  Additional Storage
1. Only available in select apartments
Community Amenities:
‣  Night Patrol
‣  Courtyard
‣  Package Receiving
‣  On-Site Maintenance
‣  Elevator
‣  Fitness Center with Cardio Equipment
‣  On-Site Management
‣  Outdoor Pool and Hot Tub
‣  Street Parking
‣  Disability Access
‣  Garage Parking
‣  Public Transportation
‣  Business Center
‣  Covered Parking
‣  Pets Allowed
‣  Controlled Access/Gated
‣  Accepts Electronic Payments
‣  Accepts Credit Card payments
‣  Short Term Lease
‣  Subsidized
‣  Free Weights
Pet Policy:
Breed restrictions and fees apply. Please contact a leasing professional for further details.
Office Hours:
Monday-Saturday:9:00AM-6:00PM
Sunday:10:00AM-5:00PM
Holly Street Village Apartments
151 E. Holly Street, Pasadena , CA, 91103
Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.
Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses
Equal Housing Opportunity
8dBTdbqKs",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-beautiful-3b3b-apartment-home/7845479110.html,28072.707444087053,2195.1986636787874,"> $99,028",521689230.0
"EXCELLENT PASADENA LOCATION 1Bdrm House (Pasadena, boarder South Pas)",2600.0,1.0,1.0,800.0,"1239 Columbia Place, Pasadena, CA 91103",34.125015,-118.150731,"QR Code Link to This Post
Spacious 800 square foot 1 bedroom house in desirable quiet culdesac street. Hardwood floors in living room, dining area, hallway and bedroom. Cool central air conditioning & central heating.  Includes, refrigerator, stove, washer and dryer. Service porch with laundry hook ups. One half of 2 car garage.  Security deposit $2,600 (more photos this afternoon)
Available April 30th.  Call or text Linda for viewing
show contact info
SHOWING TOMORROW, SUNDAY, APRIL 27Th
from noon to 1 pm or by appointment.
1239 Columbia Place",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/south-pasadena-excellent-pasadena/7845473787.html,19584.77143604319,1528.4947043235438,"$74,167-$99,028",521689230.0
