title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url
"SPACIOUS 700 SF 1 BR! - WALK TO VON'S, TRADER'S, SHOPS AND CAL TECH! (PASADENA)","2,550",1,1,700,"533 S. Hudson Ave., Pasadena 91101, CA 91101",34.137053,-118.134003,"QR Code Link to This Post
Newly renovated upper 1 bedroom, located in classic Mid-Century complex with unique architecture.  The building has just been re-plumbed with brand new plumbing throughout for cleaner water and awesome water pressure.  Garden style unit includes private patio, carport parking, large storage cabinets and laundry facilities.  Home has VINYL WOOD and ceramic tile floors, new recessed lighting, new ceiling fan in dining area and new ceiling fan in spacious bedroom, with large walk-in closet, stove, new fridge, garbage disposal in kitchen, 2 new A/C's, and forced air heating with thermostatic control.  Walk to Von's Pavilion, Starbucks, Peet's Coffee, Trader Joe's, Corner Bakery Cafe, Walgreens, Macy's, Pacific Sales, restaurants, banks, gyms, Cal Tech, bus stop and more!  Security deposit $1650.  Application fee $65 per applicant, includes credit check.  Must have good credit with at least a 700 credit score.  Maximum two occupants.  One cat ok with small amount of extra rent and deposit.  Photos are of similar unit in building.  Non-smokers only!  No smoking of any substance permitted on premises.  Viewings by appointment only.  Do not go on property or disturb tenants.  Six month lease then month-to-month tenancy.  Save over $150 a month with trash, hot and cold water utilities free!  Available May 1st!  Call or text Peter at
show contact info
for more info and a viewing.  When leaving a message, include name, how many occupants and when you need it.",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-spacious-700-sf-br-walk-to/7843213710.html
"Pet Spa, Stainless Steel Appliance Package, View Image (3330 East Foothill Boulevard, Pasadena, CA)","2,980",1,1,736,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Washer and Dryer Included                                                            View Image
Quartz Countertops
In-unit Storage
View Image
Effortless connection with AT&T® Cable and Internet
Stainless Steel Appliance Package
Private Balconies*
Designer Espresso Cabinets
Community Features:
Poolside Umbrellas                                                            View Image
Outdoor Barbecue Grills
24-Hour Accessible Package Lockers                                                            View Image
Cardio Theater with Free Weights
Wi-Fi Café                                                            View Image
Pool Table
Cushy Outdoor Fireplace with Seating
Pet Spa
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/5h24vh5y/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-pet-spa-stainless-steel/7840978155.html
"Minnow Food Pod, View Image, Designer Espresso Cabinets (3330 East Foothill Boulevard, Pasadena, CA)","2,980",1,1,736,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
In-unit Storage
View Image
Stainless Steel Appliance Package
Large Kitchen Islands*
Quartz Countertops
Washer and Dryer Included                                                            View Image
Walk-in Closets*
Designer Espresso Cabinets
Community Features:
Minnow Food Pod
Walking Distance to Restaurants, Grocery Stores and Retail
Resort-inspired Pool
Pool Table
Wi-Fi Café                                                            View Image
View Image
Poolside Umbrellas                                                            View Image
Cardio Theater with Free Weights
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/cxvx6mcm/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-minnow-food-pod-view-image/7842665591.html
Great location near public transportation! The Fairmount (Pasadena - 10 Minutes to Eaton Canyon Falls),"2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154866,-118.129554,"QR Code Link to This Post
The Fairmount
Visit Our Community Today!
1001 E Villa St
Pasadena, CA 91106
Call us:
show contact info
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
Everything here at the Fairmount has been fully renovated from top to bottom with no detail overlooked. These units come with secured gated entry, state-of-the-art split system air conditioning, in-unit laundry, dishwashers, all new flooring, quartz countertops, stainless steel appliances, scenic views, and garage or carport parking. Some units even feature private balconies and patios!
Bedrooms: 1 - 2 |  Bathrooms:  1 - 2
Square Footage: 637 - 1028 sq ft
Rental Pricing: $2200 - $2900/Month
Our Residents Enjoy:
● BBQ/Picnic Area
● Controlled Access
● Courtyard
● Off Street Parking
● Smoke Free
● Bike Racks
● Covered Parking
● Dog Wash Station
● Garage
This Apartment Home Comes With:
● Air Conditioner
● Cable Ready
● Dishwasher
● Disposal
● Gas Range
● Patio/Balcony
Website:
www.apt-rental.com?n=fairmount&rp=bncehy&t=wb
Call us:
show contact info
Pet-Policy:
Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
Lease-Length:
6-Month, 12-Month, 13-Month
Just off of Lake Ave just North of the 210
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-great-location-near-public/7842635059.html
This charming & comfortable one bed two bath (South Pasadena),"1,200",1,2,,,34.110900,-118.154700,"QR Code Link to This Post
This charming 1,000 sq. ft. unit offers a spacious and comfortable living experience in a desirable South Pasadena neighborhood. Enjoy mountain views from this bright and airy unit, featuring:
- Spacious Bedroom Suite
- Central AC and heating
- In-Unit Laundry : Conveniently located with a new washer and dryer
- Tenant pays Utilities Share: A modest $100 per month
- Landlord provide Wifi
Interested applicants should include contact name, email and number.
Location & Convenience:
- Quiet Cup-de-sac: Enjoy ample street parking with a required $150 annual city permit
- Prime Location: Located in a peaceful and upscale neighborhood
- Easy Access: Just 10 minutes from downtown LA, Chinatown, and Old Town Pasadena
Unit Details:
- Private Entrance: This unit offers privacy with its own private entrance
- Stairs: Access the unit via a staircase
Landlord provide Wifi. Tenant pay utilities share of $100 per month.",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/south-pasadena-this-charming/7845084065.html
Get on the waitlist at Fairmount (Pasadena - Near Mt Wilson),"2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154392,-118.129717,"QR Code Link to This Post
RENTAL INFO
Rental Rates:
$2200 - $2900/month
The Fairmount:
1001 E Villa St Pasadena, CA 91106
Apartment for Rent:
1 - 2-BR 1 - 2-BA |
Square Feet:
637 - 1028 sq ft |
Lease Length:
6-Month, 12-Month, 13-Month
Call our office at
show contact info
PROPERTY AMENITIES
− BBQ/Picnic Area
− Controlled Access
− Courtyard
− Off Street Parking
− Smoke Free
− Bike Racks
− Covered Parking
− Dog Wash Station
− Garage
APARTMENT AMENITIES
− Air Conditioner
− Cable Ready
− Dishwasher
− Disposal
− Gas Range
− Patio/Balcony
ADDITIONAL INFO
Description:
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
Everything here at the Fairmount has been fully renovated from top to bottom with no detail overlooked. These units come with secured gated entry, state-of-the-art split system air conditioning, in-unit laundry, dishwashers, all new flooring, quartz countertops, stainless steel appliances, scenic views, and garage or carport parking. Some units even feature private balconies and patios!
Pet Policy:
Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
Website:
www.apt-rental.com?n=fairmount&rp=dbxa6r&t=wb
Call our office at
show contact info
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-get-on-the-waitlist-at/7840918166.html
"In-unit Storage, View Image, Minnow Food Pod (3330 East Foothill Boulevard, Pasadena, CA)","3,890",2,2,1094,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Effortless connection with AT&T® Cable and Internet
Private Balconies*
Choice of Wood-style and Carpet Flooring in Bedrooms                                                            View Image
Quartz Countertops
In-unit Storage
Large Kitchen Islands*
Washer and Dryer Included                                                            View Image
View Image
Community Features:
Convenient Location Directly Next to Metro Gold Line                                                            View Image
Bike storage
Outdoor Barbecue Grills
Wi-Fi Café                                                            View Image
Electric Vehicle Charging Stations                                                            View Image
Resort-inspired Pool
24-Hour Accessible Package Lockers                                                            View Image
Minnow Food Pod
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/i4677kuf/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-in-unit-storage-view-image/7841163613.html
"This 637 sq ft 1 bed, 1 bath is impressive! (Pasadena - Near Mt Wilson)","2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154866,-118.129554,"QR Code Link to This Post
The Fairmount
Featured Floorplan: 1 - 2-bed / 1 - 2-bath / 637 - 1028 sq ft
Monthly Rent: $2200 - $2900
Deposit: Call
Call to schedule a viewing:
show contact info
Description:
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
Located near all the best Pasadena has to offer, the Fairmount puts you just steps away from the Shops on Lake and its wide-ranging dining and shopping options or a few quick minutes from the Playhouse District, the Paseo, and Old Town. Situated near the 210 and 110 Freeways and just a short distance from the Metro Gold Line, living here will make any commute easy and convenient. The Fairmount truly encompasses all the best Pasadena has to offer and is just waiting for you to call it home!
Lease Terms: 6-Month, 12-Month, 13-Month
Pet Policy: Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
Apartment Amenities:
➢ Air Conditioner
➢ Cable Ready
➢ Dishwasher
➢ Disposal
➢ Gas Range
➢ Patio/Balcony
Community Features:
➢ BBQ/Picnic Area
➢ Controlled Access
➢ Courtyard
➢ Off Street Parking
➢ Smoke Free
➢ Bike Racks
➢ Covered Parking
➢ Dog Wash Station
➢ Garage
Address:
1001 E Villa St
Pasadena, CA 91106
Call to schedule a viewing:
show contact info
Tue - TUE: 8:00 AM - 5:00 PM
Thu - THU: 8:00 AM - 5:00 PM
By Appoints only!
Website:
www.leaseaptsnow.com?n=fairmount&rp=2hhjo0&t=wb
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-this-637-sq-ft-bed-bath-is/7841118174.html
Wow! You'll love this amazing 1 bed 1 bath home in Pasadena (Pasadena - Near Mt Wilson),"2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154866,-118.129554,"QR Code Link to This Post
The Fairmount
1001 E Villa St
Pasadena, CA 91106
Contact us for more information!
show contact info
Unit Information:
1 - 2 Bedroom | 1 - 2 Bath
Unit Size:
637 - 1028 sq ft
Monthly Rent:
$2200 - $2900
Lease Terms:
6-Month, 12-Month, 13-Month
Unit Includes:
✓ Air Conditioner
✓ Cable Ready
✓ Dishwasher
✓ Disposal
✓ Gas Range
✓ Patio/Balcony
Property Description:
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
The Fairmount is an excellent neighborhood for renters seeking a central location in Pasadena. This beautiful neighborhood with palm trees and mountain views is convenient to some of the city's most popular attractions and destinations. Along with being just over one mile from Downtown Pasadena, The Fairmount is about three miles from the Rose Bowl Stadium, which is where the annual Rose Bowl football game is held. The neighborhood is directly north of California Institute of Technology and Pasadena City College. The Fairmount is directly adjacent to the Playhouse District, home of the award-winning Pasadena Playhouse, museums, art galleries, and more!
Property Amenities:
✓ BBQ/Picnic Area
✓ Controlled Access
✓ Courtyard
✓ Off Street Parking
✓ Smoke Free
✓ Bike Racks
✓ Covered Parking
✓ Dog Wash Station
✓ Garage
Website:
www.lease-apts.com?n=fairmount&rp=x9hsek&t=wb
Contact us for more information!
show contact info
Tue - TUE: 8:00 AM - 5:00 PM
Thu - THU: 8:00 AM - 5:00 PM
By Appoints only!
Pet Ownership Policy:
Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-wow-youll-love-this-amazing/7843480122.html
"Pool Table, Bike storage, View Image (3330 East Foothill Boulevard, Pasadena, CA)","3,415",,,1131,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Washer and Dryer Included                                                            View Image
In-unit Storage
Large Kitchen Islands*
Designer Espresso Cabinets
Stainless Steel Appliance Package
Private Balconies*
View Image
Effortless connection with AT&T® Cable and Internet
Community Features:
Dramatic Views of the San Gabriel Mountains
Pool Table
Minnow Food Pod
Resort-inspired Pool
Cardio Theater with Free Weights
Cushy Outdoor Fireplace with Seating
Bike storage
View Image
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/qyacboap/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-pool-table-bike-storage-view/7842011555.html
Live the dream life in our gorgeous community! Stop by for a tour! (Pasadena - 10 Minutes to Eaton Canyon Falls),"2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154866,-118.129554,"QR Code Link to This Post
RENT:
$2200 - $2900/Month |
SIZE:
637 - 1028 sq ft |
BEDROOMS:
1 - 2 |
BATHROOMS:
1 - 2
LEASE TERMS:
6-Month, 12-Month, 13-Month
Call us for more information!
show contact info
ABOUT COMMUNITY:
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
Everything here at the Fairmount has been fully renovated from top to bottom with no detail overlooked. These units come with secured gated entry, state-of-the-art split system air conditioning, in-unit laundry, dishwashers, all new flooring, quartz countertops, stainless steel appliances, scenic views, and garage or carport parking. Some units even feature private balconies and patios!
Pet Policy:
Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
APARTMENT FEATURES:
➢ Air Conditioner
➢ Cable Ready
➢ Dishwasher
➢ Disposal
➢ Gas Range
➢ Patio/Balcony
COMMUNITY FEATURES:
➢ BBQ/Picnic Area
➢ Controlled Access
➢ Courtyard
➢ Off Street Parking
➢ Smoke Free
➢ Bike Racks
➢ Covered Parking
➢ Dog Wash Station
➢ Garage
CONTACT US TODAY!
The Fairmount
1001 E Villa St
Pasadena, CA 91106
Tue - TUE: 8:00 AM - 5:00 PM
Thu - THU: 8:00 AM - 5:00 PM
By Appoints only!
Call us for more information!
show contact info
Website:
www.rentalsapts.com?n=fairmount&rp=1o5v9k&t=wb
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-live-the-dream-life-in-our/7843479958.html
"Modern Clubhouse Social Lounge, Stainless Steel Appliance Package (3330 East Foothill Boulevard, Pasadena, CA)","3,415",,,1131,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Designer Espresso Cabinets
Washer and Dryer Included                                                            View Image
Private Balconies*
Quartz Countertops
Effortless connection with AT&T® Cable and Internet
Large Kitchen Islands*
Stainless Steel Appliance Package
View Image
Community Features:
Poolside Umbrellas                                                            View Image
Outdoor Barbecue Grills
Wi-Fi Café                                                            View Image
Minnow Food Pod
Pet Spa
Electric Vehicle Charging Stations                                                            View Image
Dramatic Views of the San Gabriel Mountains
Modern Clubhouse Social Lounge
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/iy3dyheg/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-modern-clubhouse-social-lounge/7841425462.html
Private Room with PRIVATE bath & a/c near PCC (Pasadena),"1,045",,,150,,34.147311,-118.103178,"QR Code Link to This Post
Private Furnished room with PRIVATE bath in shared house with PCC, Art Center and language students.   About 15 minute walk or quick bike ride to PCC.  In a good and safe neighborhood.  Close to shopping and supermarkets.  Great for students.  We have a cleaner that comes to clean common areas - included in rent.
Rent includes all utilities and internet. Sorry, no pets.
Please email some information about yourself if have any questions or would like to take a look.
Available now",pasadena,,https://losangeles.craigslist.org/sgv/roo/d/pasadena-private-room-with-private-bath/7843545511.html
Pet friendly community in Pasadena. 1 BD / 1 BA. Call for tour! (Pasadena - Near Mt Wilson),"2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154866,-118.129554,"QR Code Link to This Post
The Fairmount
Featured Floorplan: 1 - 2-bed / 1 - 2-bath / 637 - 1028 sq ft
Monthly Rent: $2200 - $2900
Deposit: Call
Contact:
show contact info
Description:
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
Located near all the best Pasadena has to offer, the Fairmount puts you just steps away from the Shops on Lake and its wide-ranging dining and shopping options or a few quick minutes from the Playhouse District, the Paseo, and Old Town. Situated near the 210 and 110 Freeways and just a short distance from the Metro Gold Line, living here will make any commute easy and convenient. The Fairmount truly encompasses all the best Pasadena has to offer and is just waiting for you to call it home!
Lease Terms: 6-Month, 12-Month, 13-Month
Pet Policy: Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
Apartment Amenities:
◾ Air Conditioner
◾ Cable Ready
◾ Dishwasher
◾ Disposal
◾ Gas Range
◾ Patio/Balcony
Community Features:
◾ BBQ/Picnic Area
◾ Controlled Access
◾ Courtyard
◾ Off Street Parking
◾ Smoke Free
◾ Bike Racks
◾ Covered Parking
◾ Dog Wash Station
◾ Garage
Address:
1001 E Villa St
Pasadena, CA 91106
Contact:
show contact info
Tue - TUE: 8:00 AM - 5:00 PM
Thu - THU: 8:00 AM - 5:00 PM
By Appoints only!
Website:
www.apts-rental.com?n=fairmount&rp=c8dex8&t=wb
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-pet-friendly-community-in/7843479980.html
"Pasadena 2 Bedroom 1 Bath Townhouse, near S Lake & Del Mar (Pasadena, Ca)",,,,,,34.146800,-118.139100,"QR Code Link to This Post
Great Townhouse with 2 Bedrooms upstairs and 1 Bath. Comes with a 2 car attached Garage. Excellent floorplan with low HOA fees.Original owner must sell. Asking $825,000.00 or bet offer. By owner",pasadena,,https://losangeles.craigslist.org/sgv/reo/d/pasadena-pasadena-bedroom-bath/7845066310.html
"Large fixer house in Pasadena area to buy (Pasadena, Ca)",,,,,,34.143500,-118.126600,"QR Code Link to This Post
Private Party Looking to buy a Large Fixer House in any area of Pasadena. Prefer S El Molino and S Oak Knoll Area. Bring all offers. Will consider other areas as well",pasadena,,https://losangeles.craigslist.org/sgv/reo/d/pasadena-large-fixer-house-in-pasadena/7845065950.html
"Resort-inspired Pool, View Image, Private Balconies (3330 East Foothill Boulevard, Pasadena, CA)","3,885",2,2,1094,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Large Kitchen Islands*
Choice of Wood-style and Carpet Flooring in Bedrooms                                                            View Image
Stainless Steel Appliance Package
Walk-in Closets*
Designer Espresso Cabinets
In-unit Storage
Private Balconies*
View Image
Community Features:
Cardio Theater with Free Weights
Walking Distance to Restaurants, Grocery Stores and Retail
View Image
24-Hour Accessible Package Lockers                                                            View Image
Wi-Fi Café                                                            View Image
Resort-inspired Pool
Poolside Umbrellas                                                            View Image
Convenient Location Directly Next to Metro Gold Line                                                            View Image
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/i2qetpyq/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-resort-inspired-pool-view/7843458403.html
"1 BR, 1 BA. Bring your pets! They will love it here! Visit us today! (Pasadena - 10 Minutes to Eaton Canyon Falls)","2,200",1,1,637,"1001 E Villa St, Pasadena, CA 91106",34.154866,-118.129554,"QR Code Link to This Post
RENT:
$2200 - $2900/Month |
SIZE:
637 - 1028 sq ft |
BEDROOMS:
1 - 2 |
BATHROOMS:
1 - 2
LEASE TERMS:
6-Month, 12-Month, 13-Month
Phone Number:
show contact info
ABOUT COMMUNITY:
""Currently fully leased. Accepting inquiries for future available units.""
Location Location
Everything here at the Fairmount has been fully renovated from top to bottom with no detail overlooked. These units come with secured gated entry, state-of-the-art split system air conditioning, in-unit laundry, dishwashers, all new flooring, quartz countertops, stainless steel appliances, scenic views, and garage or carport parking. Some units even feature private balconies and patios!
Pet Policy:
Pets - Max 2 allowed. Deposits & Fees: Cats and Dogs- $400 deposit and $50 Monthly Fee Per Pet. Comments: Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier,
APARTMENT FEATURES:
− Air Conditioner
− Cable Ready
− Dishwasher
− Disposal
− Gas Range
− Patio/Balcony
COMMUNITY FEATURES:
− BBQ/Picnic Area
− Controlled Access
− Courtyard
− Off Street Parking
− Smoke Free
− Bike Racks
− Covered Parking
− Dog Wash Station
− Garage
CONTACT US TODAY!
The Fairmount
1001 E Villa St
Pasadena, CA 91106
Tue - TUE: 8:00 AM - 5:00 PM
Thu - THU: 8:00 AM - 5:00 PM
By Appoints only!
Phone Number:
show contact info
Website:
www.apt-rental.com?n=fairmount&rp=6eqopx&t=wb
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
94D0EFD0844D4E",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-br-ba-bring-your-pets-they/7840910447.html
Off-Market South Pasadena Charmer - Fixer with Great Bones (South Pasadena),"1,699,000",,,1300,,34.113637,-118.163846,"QR Code Link to This Post
Adorable Single Family Home on nice size lot.
Has been updated over the years, but could use a refresh.
Has been tenant occupied the past few years.
Delivered Vacant
3/2
1300 Sq Ft
5600 Sq Ft Lot
*approximate - Buyer to do their own investigation
South Pasadena, North of Monterey Road
Asking $1.699M
For more information about this home or other off-market opportunities, please contact:
Matthew Hoffman
Broker Extraordinaire
HoffHomesLA.com
show contact info",pasadena,,https://losangeles.craigslist.org/sgv/reb/d/south-pasadena-off-market-south/7843006736.html
Space for rent (Pasadena),490,,,,,34.143500,-118.126600,"QR Code Link to This Post
Place (living room) across from Pasadena City College (PCC)
- Nice and quit place in the second floor apartment with balcony
- Shared kitchen, dinning room, refrigerator, microwave
- Near banks, supermarkets, old town Pasadena and restaurants; metro train stations
- High speed internet and Wifi available
Utilities are included
Looking for a responsible, organized and TIDY person
First month rent plus deposit
Available in MAY
P.S. Preferably a female student.",pasadena,,https://losangeles.craigslist.org/sgv/roo/d/pasadena-space-for-rent/7841385872.html
"Exterior Storage Spaces Available, Large Kitchen Islands, Pool Table (3330 East Foothill Boulevard, Pasadena, CA)","4,630",2,2,1374,"3330 East Foothill Boulevard, Pasadena, CA 91107",34.149795,-118.082181,"QR Code Link to This Post
3330 East Foothill Boulevard, Pasadena, CA 91107
Bell Pasadena is more than an apartment community; it’s a lifestyle. From stylish studios to expansive two-bedroom homes, our floor plans redefine luxury living with a perfect blend of modern aesthetics and convenience. The gourmet kitchens, featuring stainless steel appliances, quartz countertops, and custom espresso cabinetry, are a testament to the attention to detail we put into each design choice. Whether you find tranquility by the resort-inspired pool or revel in the breathtaking views of the San Gabriel Mountains, Bell Pasadena is a sanctuary for those who seek sophistication and comfort.
Apartment Features:
Quartz Countertops
Large Kitchen Islands*
Designer Espresso Cabinets
Choice of Wood-style and Carpet Flooring in Bedrooms                                                            View Image
In-unit Storage
Walk-in Closets*
Washer and Dryer Included                                                            View Image
Private Balconies*
Community Features:
Pool Table
Walking Distance to Restaurants, Grocery Stores and Retail
Exterior Storage Spaces Available
Minnow Food Pod
View Image
Outdoor Barbecue Grills
24-Hour Accessible Package Lockers                                                            View Image
Wi-Fi Café                                                            View Image
Call:
show contact info
For more information, visit us at: https://livebellpartners.com/2nhaue6c/bell-pasadena",pasadena,,https://losangeles.craigslist.org/sgv/apa/d/pasadena-exterior-storage-spaces/7845038608.html
