title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url
A great place to kick back and relax! Beautiful neighborhood! (Marina del Rey),"3,365",1,1,720,"4108 Del Rey Ave, Marina del Rey, CA 90292",33.988362,-118.444979,"QR Code Link to This Post
Tribeca Urban Apartments - A place to call home!
Bed: 1 / Bath: 1
Sq. Footage: 720 sq ft
Rent: $3365 - $3390/Month
Terms: 6-Month, 10-Month, 11-Month, 12-Month, 13-Month
Call:
show contact info
Luxurious Amenities at Tribeca Urban Apartments. Tribeca Urban was created to entice all of your passions. Our signature amenities invite more into your life every day... Welcome to unlimited possibilities.
$1,000 OFF AT MOVE IN
Our Apartment Homes Feature:
❖ Central air conditioning and heating in each residence
❖ Contemporary flat panel cabinetry with designer selected door pulls and ample pantry storage
❖ Dimmable recessed lighting in dining room, kitchen, and foyer
❖ Glass tile mosaic backsplash and under-cabinet lighting
❖ Resident controlled Security system in each residence
❖ Side-by-side refrigerator with ice-maker and water dispenser
❖ Slide-in gas ranges, microwave, and dishwasher.
❖ Stackable full-size size GE Appliance® washer and dryers in each residence
❖ Stainless steel double bowl kitchen sink with Delta® pull-out sprayer faucet
❖ Tankless water heaters providing constant hot water for each residence
❖ Bullnose drywall corners with arched hallways in Select Units
❖ Decorative architectural niche at foyer for easy convenience in Select Units
❖ Delta ® faucets in all bathrooms and showers in Select Units
❖ Dual Walk In Closet in Select Units
❖ Eight foot high entry and interior doors at most locations in Select Units
❖ Entry Closet in Select Units
❖ Full sized, tiled walk-in stall showers with frameless glass shower doors in Select Units
❖ Soaking tubs with tile surround in Select Units
❖ Spacious linen cabinets and walk-in closets in Select Units
❖ Two-tone paint schemes with accent walls in Select Units
Our Residents Enjoy:
❖ 40+ electric vehicle charging stations
❖ 95 Walk Score® creates walkers paradise
❖ Easy access to 90, 10, and 405 Freeways
❖ On-site bicycle storage areas
❖ Professional on-site management
❖ Professionally maintained landscaping
❖ Resort-style swimming pool and jacuzzi spa
❖ State-of-the-art fitness center
❖ Surfboard Rack
❖ Within .5 mile of a bus line
❖ Close to neighborhood parks including Admiralty Park, Culver West Park and Glen Alla Park
❖ Controlled entry access with staffed security guard kiosk (select times)
❖ Cybex ® equipment, treadmills & body arc trainers with HDTV, free weights and stretching mats
❖ Eco friendly energy efficient solar panels providing power to the building common areas
❖ Lushly landscaped center courtyard with relaxing lounge furniture, two cabanas, and BBQ area
❖ Luxurious clubhouse with flat screen TV and catering kitchen for private parties & community events
❖ Music throughout select common area locations
❖ Near great shopping & dining at Marina Marketplace, Lincoln Blvd., and Marina Del Rey Harbor
❖ Pet friendly with on-site dog run (restrictions apply)
❖ Resident services include dry cleaning pick-up and drop off, car detailing, & special events
Call:
show contact info
4108 Del Rey Ave
Marina del Rey, CA 90292
Website:
www.rentalsapts.com?n=tribeca_urban&rp=gk6f4n&t=wb
Mon - MON: 9:00 AM - 6:00 PM
Tue - TUE: 10:00 AM - 7:00 PM
Wed - WED: 9:00 AM - 6:00 PM
Thu - THU: 10:00 AM - 7:00 PM
Fri - SAT: 9:00 AM - 6:00 PM
Sun - SUN: 10:00 AM - 4:00 PM
Pets:
Acceptable pets include cats, dogs, fish (50 gallon tank size limit with management's prior written authorization). Other animals are subject to management approval. Max 2 pets. Pet deposit fee min/max: $500 - $800. Pet policy fee min/max: $50 - $100. Restrictions: The following dog breeds (full or mixed breeds) are not acceptable: Pit Bull, Staffordshire Terrier, Rottweiler, German Shepherd, Presa Canarios, Chow Chow, Doberman Pinscher, Akita, Wolf-Hybrid, Mastiff, Cane Corsos, Great Dane, Alaskan Malamute, Siberian Husky or any other breed management deems as restricted. Prohib
Prices and availability subject to change
EQUAL HOUSING OPPORTUNITY
J9TNH0XX9EA1ZXA",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-great-place-to-kick-back/7842342328.html
1 Bedroom in Marina Del Rey ^Quartz Counters ^Patio/Balcony (Marina Del Rey Venice Beach),"2,995",0,1,750,"415 Washington Boulevard, Venice, CA 90292",33.981644,-118.463038,"QR Code Link to This Post
Marina Tower offers beautifully renovated modern apartments located in Marina Del Rey, adjacent to Venice Beach and Santa Monica Beach. Experience comfortable and convenient beach living in your new apartment home!
Located in the heart of L.A.'s Westside, Marina Tower Apartments is nestled on the waterfront between LAX and Santa Monica and within moments of Venice Beach. You'll love the convenience of world-class dining and shopping just steps from your door!
Ocean view apartment homes and city skyline views are available.
Call our helpful housing specialists today.
show contact info
http://www.marinatowerliving.com/
https://www.marinatowerliving.com/custompage.aspx?sectionid=14169512
APARTMENT AMENITIES
- Stainless Steel Appliances*
- Spectacular Views Available
- Central Air And Heat
- Wood Inspired Flooring*
- Carpeting*
- Large Windows
- Open Kitchen
- Granite Or Quartz Countertops
- Dishwasher
- Mirrored Closet Doors
- Microwave
- Patio/Balcony
- Refrigerator
* With Select Apartment Homes
COMMUNITY AMENITIES
- Access To Public Transportation
- Controlled Access/Gated
- Easy Access To Freeways And Shopping
- Elevator
- Garage Parking
- Laundry Facilities
- Moments To The Beach And Venice Canals
- State-Of-The-Art Fitness Center
- Sundeck
PET POLICY
Cats and Dogs under 50lbs are Welcome.
Max 2 Pets Per Unit.
Additional Fees and Deposit May Apply.
Breed Restrictions Apply.
Exceptions may be made for service animals or emotional support animals with proper documentation.
Call for Details and Restrictions.
415 Washington Boulevard
Marina Del Rey, CA
90292
Price and availability are subject to change.
Any interior photos may not be of exact apartment home.
Square ft. is approximate.
Advertised Rate is a 12-18 Month Lease Term.
Cities: Venice, Mar Vista, Playa Vista, Santa Monica, Playa Del Rey, Westchester, Culver City and West Los Angeles.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-bedroom-in-marina-del-rey-quartz/7845044329.html
"2+1 in Marina Del Rey/Venice | Washer/Dryer Hookups, Wood Style Floors (Marina Del Rey)","2,995",2,1,900,"591-629 Washington Boulevard, Marina Del Rey, CA 90292",33.984587,-118.458487,"QR Code Link to This Post
UNIT AVAILABILITY: May 9, 2025
591-629 Washington Apartments is located in gorgeous Marina Del Rey, CA. 591-629 Washington features spacious two bedroom apartments with hardwood style flooring, gas stoves, and washer/dryer hook ups.
You'll love being only 1 block from Marina Del Rey and 7 blocks away from Venice Beach. Enjoy the marina lifestyle and give us a call today.
☎ Call:
show contact info
☛ Visit: http://www.591washington.com/
Apartment Amenities:
Electronic Thermostat
Ceiling Fan
Hardwood Style Flooring
Carpeting
Washer/Dryer Hookups in the Kitchen
Large Closets
Gas Range
Cable Ready
Window Coverings
New Fixtures
In Unit Washer and Dryer (In Select Units)
Community Amenities:
On-Site Management
1 Car Garage
3 Miles from Santa Monica
7 Blocks from Venice Beach
24 Hour Emergency Maintenance
1 Block from Marina Del Rey
Easy Access to the 90 and 405/San Diego Freeways
Pet-Friendly:
Cats and Dogs Welcome. Additional Fees and Deposit May Apply. Breed Restrictions Apply.
Call for Details and Restrictions.
Price and availability are subject to change. Square ft. is approximate.
591-629 Washington Boulevard Marina Del Rey, CA 90292",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-21-in-marina-del-rey-venice/7845023977.html
Renovated Studio in Marina Del Rey ^Quartz Counters ^Patio/Balcony (Marina Del Rey Venice Beach),"2,595",0,1,450,"415 Washington Boulevard, Venice, CA 90292",33.981644,-118.463038,"QR Code Link to This Post
Unit Availability: May 13, 2025
Marina Tower offers beautifully renovated modern apartments located in Marina Del Rey, adjacent to Venice Beach and Santa Monica Beach. Experience comfortable and convenient beach living in your new apartment home!
Located in the heart of L.A.'s Westside, Marina Tower Apartments is nestled on the waterfront between LAX and Santa Monica and within moments of Venice Beach. You'll love the convenience of world-class dining and shopping just steps from your door!
Ocean view apartment homes and city skyline views are available.
Call our helpful housing specialists today.
Amenities:
- Moments To The Beach And Venice Canals
- Microwave
- Mirrored Closet Doors
- Dishwasher
- Large Windows
- Granite Or Quartz Countertops
- Refrigerator
- Open Kitchen
- Wood Inspired Flooring*
- Patio/Balcony
- Carpeting*
- Laundry Facilities
- Easy Access To Freeways And Shopping
- Sundeck
- Stainless Steel Appliances*
- Elevator
- Central Air And Heat
- Access To Public Transportation
- Spectacular Views Available
- State-Of-The-Art Fitness Center
- Garage Parking
- Controlled Access/Gated
Pet-Friendly:
Cats and Dogs under 50lbs are Welcome. Max 2 Pets Per Unit.
Additional Fees and Deposit May Apply.
Breed Restrictions Apply.
Exceptions may be made for service animals or emotional support animals with proper documentation.
Call for Details and Restrictions.
Call:
show contact info
Location:
415 Washington Boulevard Marina Del Rey, CA
Price & availability are conditional. Square Feet is approximate. * With Select Apartment Homes. Advertised Rate is a 12-18 Month Lease Term. Any interior photos may not be of exact apartment home.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-renovated-studio-in-marina-del/7845007797.html
Furnished Studio in Marina Del Rey ^ Quartz Counters ^ Fitness Center (Marina Del Rey Venice Beach),"2,495",0,1,450,"415 Washington Boulevard, Venice, CA 90292",33.981644,-118.463038,"QR Code Link to This Post
Marina Tower offers beautifully renovated modern apartments located in Marina Del Rey, adjacent to Venice Beach and Santa Monica Beach. Experience comfortable and convenient beach living in your new apartment home!
Located in the heart of L.A.'s Westside, Marina Tower Apartments is nestled on the waterfront between LAX and Santa Monica and within moments of Venice Beach. You'll love the convenience of world-class dining and shopping just steps from your door!
Ocean view apartment homes and city skyline views are available.
Call our helpful housing specialists today.
Features Include:
- Easy Access To Freeways And Shopping
- Sundeck
- Elevator
- State-Of-The-Art Fitness Center
- Patio/Balcony
- Central Air And Heat
- Mirrored Closet Doors
- Wood Inspired Flooring*
- Dishwasher
- Refrigerator
- Access To Public Transportation
- Carpeting*
- Granite Or Quartz Countertops
- Controlled Access/Gated
- Large Windows
- Laundry Facilities
- Open Kitchen
- Garage Parking
- Stainless Steel Appliances*
- Spectacular Views Available
- Microwave
- Moments To The Beach And Venice Canals
Pet Policy:
Cats and Dogs under 50lbs are Welcome. Max 2 Pets Per Unit.
Additional Fees and Deposit May Apply.
Breed Restrictions Apply. Exceptions may be made for service animals or emotional support animals with proper documentation.
Call for Details and Restrictions.
Call:
show contact info
415 Washington Boulevard Marina Del Rey, CA 90292
Advertised Rate is a 12-18 Month Lease Term.
Square Feet may not be exact.
Price & availability are conditional.
Any interior photos may not be of exact apartment home.
* With Select Apartment Homes.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-furnished-studio-in-marina-del/7842976304.html
1 Bedroom in Marina Del Rey ^ Quartz Counters ^ Balcony ^ Renovated (Close to the Beach),"2,995",1,1,750,"415 Washington Boulevard, Venice, CA 90292",33.981644,-118.463038,"QR Code Link to This Post
Marina Tower offers beautifully renovated modern apartments located in Marina Del Rey, adjacent to Venice Beach and Santa Monica Beach. Experience comfortable and convenient beach living in your new apartment home!
Located in the heart of L.A.'s Westside, Marina Tower Apartments is nestled on the waterfront between LAX and Santa Monica and within moments of Venice Beach. You'll love the convenience of world-class dining and shopping just steps from your door!
Ocean view apartment homes and city skyline views are available.
Call our helpful housing specialists today.
Amenities:
- Moments To The Beach And Venice Canals
- Microwave
- Mirrored Closet Doors
- Dishwasher
- Large Windows
- Granite Or Quartz Countertops
- Refrigerator
- Open Kitchen
- Wood Inspired Flooring*
- Patio/Balcony
- Carpeting*
- Laundry Facilities
- Easy Access To Freeways And Shopping
- Sundeck
- Stainless Steel Appliances*
- Elevator
- Central Air And Heat
- Access To Public Transportation
- Spectacular Views Available
- State-Of-The-Art Fitness Center
- Garage Parking
- Controlled Access/Gated
Pet-Friendly:
Cats and Dogs under 50lbs are Welcome. Max 2 Pets Per Unit.
Additional Fees and Deposit May Apply.
Breed Restrictions Apply.
Exceptions may be made for service animals or emotional support animals with proper documentation.
Call for Details and Restrictions.
Call:
show contact info
Location:
415 Washington Boulevard Marina Del Rey, CA
Price & availability are conditional. Square Feet is approximate. * With Select Apartment Homes. Advertised Rate is a 12-18 Month Lease Term. Any interior photos may not be of exact apartment home.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-bedroom-in-marina-del-rey-quartz/7844918776.html
Marina Del Rey/Venice 2 Bedroom | W/D Hookups | Wood Style Floors (Marina Del Rey),"2,995",2,1,900,"591-629 Washington Boulevard, Marina Del Rey, CA 90292",33.984587,-118.458487,"QR Code Link to This Post
UNIT AVAILABILITY: May 9, 2025
591-629 Washington Apartments is located in gorgeous Marina Del Rey, CA. 591-629 Washington features spacious two bedroom apartments with hardwood style flooring, gas stoves, and washer/dryer hook ups.
You'll love being only 1 block from Marina Del Rey and 7 blocks away from Venice Beach. Enjoy the marina lifestyle and give us a call today.
591-629 Washington Boulevard
Marina Del Rey, CA
90292
Community Amenities:
3 Miles from Santa Monica
Easy Access to the 90 and 405/San Diego Freeways
24 Hour Emergency Maintenance
1 Car Garage
7 Blocks from Venice Beach
On-Site Management
1 Block from Marina Del Rey
Apartment Amenities:
Washer/Dryer Hookups in the Kitchen
New Fixtures
Hardwood Style Flooring
In Unit Washer and Dryer (In Select Units)
Cable Ready
Gas Range
Electronic Thermostat
Large Closets
Carpeting
Ceiling Fan
Window Coverings
Pet Policy:
Cats and Dogs Welcome. Additional Fees and Deposit May Apply. Breed Restrictions Apply. Call for Details and Restrictions.
For more information Call:
show contact info
For more information visit: http://www.591washington.com/
Square ft. is approximate.
Price and availability are subject to change.
Cities: Westchester, Venice, Mar Vista, Playa Vista, Santa Monica, Palms, Playa Del Rey",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-marina-del-rey-venice-bedroom-d/7844865160.html
Studio in Marina Del Rey | Balcony | A/C | Fitness Center | Renovated (Close to the Beach),"2,700",0,1,450,"415 Washington Boulevard, Venice, CA 90292",33.981644,-118.463038,"QR Code Link to This Post
Marina Tower offers beautifully renovated modern apartments located in Marina Del Rey, adjacent to Venice Beach and Santa Monica Beach. Experience comfortable and convenient beach living in your new apartment home!
Located in the heart of L.A.'s Westside, Marina Tower Apartments is nestled on the waterfront between LAX and Santa Monica and within moments of Venice Beach. You'll love the convenience of world-class dining and shopping just steps from your door!
Ocean view apartment homes and city skyline views are available.
Call our helpful housing specialists today.
415 Washington Boulevard
Marina Del Rey, CA
90292
Community Amenities:
- Elevator
- Garage Parking
- Access To Public Transportation
- State-Of-The-Art Fitness Center
- Sundeck
- Moments To The Beach And Venice Canals
- Controlled Access/Gated
- Easy Access To Freeways And Shopping
- Laundry Facilities
Apartment Amenities:
- Carpeting*
- Mirrored Closet Doors
- Patio/Balcony
- Dishwasher
- Open Kitchen
- Central Air And Heat
- Refrigerator
- Wood Inspired Flooring*
- Granite Or Quartz Countertops
- Large Windows
- Spectacular Views Available
- Microwave
- Stainless Steel Appliances*
* With Select Apartment Homes
Pet-Friendly:
- Cats and Dogs under 50lbs are Welcome.
- Max 2 Pets Per Unit.
- Additional Fees and Deposit May Apply.
- Breed Restrictions Apply.
- Exceptions may be made for service animals or emotional support animals with proper documentation.
- Call for Details and Restrictions.
For more information Call:
show contact info
For more information visit: http://www.marinatowerliving.com/
Virtual Tours: https://www.marinatowerliving.com/custompage.aspx?sectionid=14169512
Square ft. is approximate.
Price and availability are subject to change.
Advertised Rate is a 12-18 Month Lease Term.
Any interior photos may not be of exact apartment home.
Cities: Santa Monica, Playa Del Rey, Westchester, Venice, Mar Vista, Playa Vista, Culver City and West Los Angeles.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-studio-in-marina-del-rey-balcony/7844895970.html
2 Bedroom in Marina Del Rey/Venice + Wood Style Floors + W/D in Unit (Marina Del Rey),"2,995",2,1,900,"591-629 Washington Boulevard, Marina Del Rey, CA 90292",33.984587,-118.458487,"QR Code Link to This Post
Square Footage Is Approximate.
Price and availability may change.
Washington Place Apartments
591-629 Washington Boulevard Marina Del Rey, CA 90292
Call:
show contact info
UNIT AVAILABILITY: May 9, 2025
591-629 Washington Apartments is located in gorgeous Marina Del Rey, CA. 591-629 Washington features spacious two bedroom apartments with hardwood style flooring, gas stoves, and washer/dryer hook ups.
You'll love being only 1 block from Marina Del Rey and 7 blocks away from Venice Beach. Enjoy the marina lifestyle and give us a call today.
Apartment Features
In Unit Washer and Dryer (In Select Units)
Window Coverings
Cable Ready
Ceiling Fan
Gas Range
Electronic Thermostat
Large Closets
New Fixtures
Washer/Dryer Hookups in the Kitchen
Carpeting
Hardwood Style Flooring
Community Features
1 Block from Marina Del Rey
3 Miles from Santa Monica
24 Hour Emergency Maintenance
Easy Access to the 90 and 405/San Diego Freeways
1 Car Garage
7 Blocks from Venice Beach
On-Site Management
Pet-Friendly
Cats and Dogs Welcome. Additional Fees and Deposit May Apply. Breed Restrictions Apply.
Call for Details and Restrictions.
Contact Information
Viewing or Leasing Information
Call:
show contact info
Visit: http://www.591washington.com/
Location Benefits
( near Venice Beach )
Nearby Cities: Venice, Mar Vista, Playa Vista, Palms, Playa Del Rey, Santa Monica, Westchester",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-bedroom-in-marina-del-rey-venice/7842714511.html
Studio in Marina Del Rey -Quartz Counters -Fitness Center -Renovated (Marina Del Rey Venice Beach),"2,895",0,1,450,"415 Washington Boulevard, Venice, CA 90292",33.981644,-118.463038,"QR Code Link to This Post
Unit Availability: April 29, 2025
Marina Tower offers beautifully renovated modern apartments located in Marina Del Rey, adjacent to Venice Beach and Santa Monica Beach. Experience comfortable and convenient beach living in your new apartment home!
Located in the heart of L.A.'s Westside, Marina Tower Apartments is nestled on the waterfront between LAX and Santa Monica and within moments of Venice Beach. You'll love the convenience of world-class dining and shopping just steps from your door!
Ocean view apartment homes and city skyline views are available.
Call our helpful housing specialists today.
Community Amenities
- State-Of-The-Art Fitness Center
- Sundeck
- Moments To The Beach And Venice Canals
- Elevator
- Access To Public Transportation
- Laundry Facilities
- Controlled Access/Gated
- Easy Access To Freeways And Shopping
- Garage Parking
Apartment Amenities
- Granite Or Quartz Countertops
- Spectacular Views Available
- Carpeting*
- Wood Inspired Flooring*
- Patio/Balcony
- Stainless Steel Appliances*
- Mirrored Closet Doors
- Large Windows
- Microwave
- Refrigerator
- Open Kitchen
- Central Air And Heat
- Dishwasher
* With Select Apartment Homes
Pet Policy
Cats and Dogs under 50lbs are Welcome. Max 2 Pets Per Unit. Additional Fees and Deposit May Apply. Breed Restrictions Apply.
Exceptions may be made for service animals or emotional support animals with proper documentation.
Call for Details and Restrictions.
415 Washington Boulevard
Marina Del Rey, CA
show contact info
Advertised Rate is a 12-18 Month Lease Term.
Price & availability are subject to change.
Square footage may not be exact.
Any interior photos may not be of exact apartment home.
Culver City, Santa Monica, Playa Del Rey, Venice, Mar Vista, Westchester, Playa Vista, West Los Angeles",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/venice-studio-in-marina-del-rey-quartz/7844850116.html
🐳Up to $7K off rent for 1-bedrooms when signing a 12-month lease🌈 (Marina del Rey),"3,180",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/g7jitfyo/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-up-to-7k-off-rent-for/7842197738.html
"Studio, Pools and hot tubs, spacious closets, in Marina del Rey! (Marina del Rey)","2,475",0,1,457,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/rmedqmpc/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-studio-pools-and-hot/7842184844.html
"🐬🌴Great natural light, spacious balconies, pools and hot tubs🐬🌴 (Marina del Rey)","3,955",2,2,924,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/ioexxmbl/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-great-natural-light/7840615658.html
☀️🐳Up to $7K off rent for 1-bedrooms when signing a 12-month lease☀️ (Marina del Rey),"3,180",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/bgzhtxdl/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-up-to-7k-off-rent-for/7841146291.html
Short term leases available with no upcharge! Minimum 3-month lease! (Marina del Rey),"2,660",0,1,457,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/ikc4osbg/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-short-term-leases/7841124726.html
☀️Up to $7K off rent for 1-bedrooms when signing a 12-month lease☀️ (Marina del Rey),"3,180",1,1,831,"4600 Vía Marina, Marina del Rey, CA 90292",33.977900,-118.452500,"QR Code Link to This Post
GET TWO MONTHS FREE RENT!*
Additional restrictions apply. Contact us for information!
Welcome to Mariners Village, where postcard-worthy views meet everyday luxury. You’ll experience resort-style living in our Marina del Rey apartments with coastal-inspired amenities, luxurious homes, and a premium waterfront address. Choose from studio, one-, two-, and three-bedroom apartments in Marina del Rey with a wide variety of finishes and price points. Your marina front escape awaits – call today to reserve your new home!
Apartment Features:
Microwave
Refrigerator
Granite Countertop (in select units)
Custom Kitchen Cabinetry (in select units)
Reserved, Covered Parking
Private Patios and Balconies (in select units)
Gas Fireplace (in select units)
Spectacular Channel and Marina Views (in select units)
Community Features:
Swimming Pools
Tennis Courts
Two Spas
Outdoor Fitness Center
Waterfront Decks
Laundry Facilities
Pet-Friendly
On-Site Management
On-Site Food Truck
BBQ/Picnic Area
Package Room
Garage
On-site Courtesy Patrol
Call:
show contact info
For more information, visit us at: https://livewithesring.com/jthe6ibb/mariners-village
Select units have carports.
Pricing is subject to change. Call for details.",marina del rey,90292.0,https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-up-to-7k-off-rent-for/7842113879.html
