geo_id,sqft,usage,usage_med,usage_med_sqft,usetype,vintage_id,year,name
cities_87,411832,1430694.0000,6100.0000,2.9841,res_total,4,2016,south el monte
cities_87,700321,4371492.3333,6242.0000,5.6776,single_family,1,2016,south el monte
cities_87,1841592,10138249.0000,6075.0000,5.0038,single_family,2,2016,south el monte
cities_87,70254,masked,masked,masked,single_family,3,2016,south el monte
cities_87,285314,masked,masked,masked,single_family,4,2016,south el monte
cities_87,NA,NA,NA,NA,uncat,1,2016,south el monte
cities_87,NA,NA,NA,NA,uncat,2,2016,south el monte
cities_87,NA,NA,NA,NA,uncat,3,2016,south el monte
cities_87,NA,NA,NA,NA,uncat,4,2016,south el monte
cities_88,115986,masked,masked,masked,agriculture,1,2016,south gate
cities_88,60680,masked,masked,masked,agriculture,2,2016,south gate
cities_88,NA,NA,NA,NA,agriculture,3,2016,south gate
cities_88,NA,NA,NA,NA,agriculture,4,2016,south gate
cities_88,1148838,8031767.0000,10997.0000,4.2133,commercial,1,2016,south gate
cities_88,1408750,22693093.0000,21483.0000,6.0037,commercial,2,2016,south gate
cities_88,662177,9186892.0000,133403.0000,19.0395,commercial,3,2016,south gate
cities_88,861882,6305754.5000,78173.2500,19.2010,commercial,4,2016,south gate
cities_88,NA,NA,NA,NA,condo,1,2016,south gate
cities_88,527318,2243762.0000,4478.0000,2.9955,condo,2,2016,south gate
cities_88,5451,masked,masked,masked,condo,3,2016,south gate
cities_88,31161,masked,masked,masked,condo,4,2016,south gate
cities_88,3150351,masked,masked,masked,industrial,1,2016,south gate
cities_88,3161225,masked,masked,masked,industrial,2,2016,south gate
cities_88,740510,masked,masked,masked,industrial,3,2016,south gate
cities_88,1342375,masked,masked,masked,industrial,4,2016,south gate
cities_88,1323853,masked,masked,masked,institutional,1,2016,south gate
cities_88,250090,942486.0000,21666.0000,3.7539,institutional,2,2016,south gate
cities_88,60507,masked,masked,masked,institutional,3,2016,south gate
cities_88,151424,masked,masked,masked,institutional,4,2016,south gate
cities_88,4983739,18136000.0000,7364.0000,3.6910,multi_family,1,2016,south gate
cities_88,3864847,15961958.0000,10653.5000,4.0608,multi_family,2,2016,south gate
cities_88,289751,masked,masked,masked,multi_family,3,2016,south gate
cities_88,80722,masked,masked,masked,multi_family,4,2016,south gate
cities_88,1752,masked,masked,masked,other,1,2016,south gate
cities_88,619342,masked,masked,masked,other,2,2016,south gate
cities_88,NA,NA,NA,NA,other,3,2016,south gate
cities_88,NA,NA,NA,NA,other,4,2016,south gate
cities_88,NA,NA,NA,NA,residential_other,1,2016,south gate
cities_88,22868,masked,masked,masked,residential_other,2,2016,south gate
cities_88,NA,NA,NA,NA,residential_other,3,2016,south gate
cities_88,6768,masked,masked,masked,residential_other,4,2016,south gate
cities_88,NA,NA,NA,NA,residential_uncat,1,2016,south gate
cities_88,NA,masked,masked,masked,residential_uncat,2,2016,south gate
cities_88,NA,masked,masked,masked,residential_uncat,3,2016,south gate
cities_88,NA,NA,NA,NA,residential_uncat,4,2016,south gate
cities_88,16148996,67902928.0000,5365.0000,4.1300,res_total,1,2016,south gate
cities_88,5267296,22253407.6667,7052.5000,3.9405,res_total,2,2016,south gate
cities_88,436938,1668804.0000,5962.0000,3.4002,res_total,3,2016,south gate
cities_88,327726,2255723.0000,6347.5000,3.3418,res_total,4,2016,south gate
cities_88,11165257,49766928.0000,5057.0000,4.2564,single_family,1,2016,south gate
cities_88,852263,3783909.6667,5434.0000,4.2125,single_family,2,2016,south gate
cities_88,141736,511805.0000,5237.0000,3.5813,single_family,3,2016,south gate
cities_88,209075,741444.0000,5997.0000,3.3383,single_family,4,2016,south gate
cities_88,NA,NA,NA,NA,uncat,1,2016,south gate
cities_88,NA,NA,NA,NA,uncat,2,2016,south gate
cities_88,NA,NA,NA,NA,uncat,3,2016,south gate
cities_88,NA,NA,NA,NA,uncat,4,2016,south gate
cities_9,NA,NA,NA,NA,agriculture,1,2016,beverly hills
cities_9,NA,NA,NA,NA,agriculture,2,2016,beverly hills
cities_9,NA,NA,NA,NA,agriculture,3,2016,beverly hills
cities_9,NA,NA,NA,NA,agriculture,4,2016,beverly hills
cities_9,3979485,89478426.9000,98627.0000,15.0795,commercial,1,2016,beverly hills
cities_9,7551827,104134398.9000,145054.5000,12.5779,commercial,2,2016,beverly hills
cities_9,2856155,46265154.0000,776169.5000,20.1867,commercial,3,2016,beverly hills
cities_9,2018440,44979976.0000,565045.0000,27.6524,commercial,4,2016,beverly hills
cities_9,5594,masked,masked,masked,condo,1,2016,beverly hills
cities_9,98385,10325966.0000,110112.0000,78.5384,condo,2,2016,beverly hills
cities_9,98716,7525149.0000,108960.5000,57.4327,condo,3,2016,beverly hills
cities_9,79316,masked,masked,masked,condo,4,2016,beverly hills
cities_9,54239,masked,masked,masked,industrial,1,2016,beverly hills
cities_9,6418,masked,masked,masked,industrial,2,2016,beverly hills
cities_9,NA,NA,NA,NA,industrial,3,2016,beverly hills
cities_9,NA,NA,NA,NA,industrial,4,2016,beverly hills
cities_9,166472,masked,masked,masked,institutional,1,2016,beverly hills
cities_9,144153,masked,masked,masked,institutional,2,2016,beverly hills
cities_9,216334,masked,masked,masked,institutional,3,2016,beverly hills
cities_9,302997,masked,masked,masked,institutional,4,2016,beverly hills
cities_9,4238696,15602754.2000,18202.5000,3.5035,multi_family,1,2016,beverly hills
cities_9,4308768,19821199.3000,35106.5000,3.8959,multi_family,2,2016,beverly hills
cities_9,155082,masked,masked,masked,multi_family,3,2016,beverly hills
cities_9,95184,masked,masked,masked,multi_family,4,2016,beverly hills
cities_9,51956,masked,masked,masked,other,1,2016,beverly hills
cities_9,7897,masked,masked,masked,other,2,2016,beverly hills
cities_9,NA,NA,NA,NA,other,3,2016,beverly hills
cities_9,NA,NA,NA,NA,other,4,2016,beverly hills
cities_9,16525,masked,masked,masked,residential_other,1,2016,beverly hills
cities_9,7980,masked,masked,masked,residential_other,2,2016,beverly hills
cities_9,NA,NA,NA,NA,residential_other,3,2016,beverly hills
cities_9,124191,masked,masked,masked,residential_other,4,2016,beverly hills
cities_9,NA,NA,NA,NA,residential_uncat,1,2016,beverly hills
cities_9,NA,masked,masked,masked,residential_uncat,2,2016,beverly hills
cities_9,NA,NA,NA,NA,residential_uncat,3,2016,beverly hills
cities_9,NA,masked,masked,masked,residential_uncat,4,2016,beverly hills
cities_9,17706870,81314931.3000,13647.0000,4.0109,res_total,1,2016,beverly hills
cities_9,9805251,61863718.9000,22601.0000,4.3861,res_total,2,2016,beverly hills
cities_9,2172467,17274596.0000,25325.0000,4.2055,res_total,3,2016,beverly hills
cities_9,4022816,26581191.9000,22183.0000,3.6451,res_total,4,2016,beverly hills
cities_9,13446055,65277137.1000,12592.0000,4.1879,single_family,1,2016,beverly hills
cities_9,5390118,31326126.6000,19740.0000,4.4141,single_family,2,2016,beverly hills
cities_9,1918669,9003323.0000,22722.0000,3.8797,single_family,3,2016,beverly hills
cities_9,3724125,17692227.6000,20791.0000,3.4642,single_family,4,2016,beverly hills
cities_9,NA,NA,NA,NA,uncat,1,2016,beverly hills
cities_9,NA,NA,NA,NA,uncat,2,2016,beverly hills
cities_9,NA,masked,masked,masked,uncat,3,2016,beverly hills
cities_9,NA,NA,NA,NA,uncat,4,2016,beverly hills
cogs_1,9761,masked,masked,masked,agriculture,1,2016,South Bay Cities COG
cogs_1,4250,masked,masked,masked,agriculture,2,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,agriculture,3,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,agriculture,4,2016,South Bay Cities COG
cogs_1,8996568,80839307.6000,15240.8000,5.1266,commercial,1,2016,South Bay Cities COG
cogs_1,48086412,580276324.4000,30540.8500,7.2109,commercial,2,2016,South Bay Cities COG
cogs_1,39888017,400093788.7000,106076.9000,9.4052,commercial,3,2016,South Bay Cities COG
cogs_1,22834006,282372354.6000,147877.5000,14.6570,commercial,4,2016,South Bay Cities COG
cogs_1,13416,1746856.4000,12399.0000,8.4190,condo,1,2016,South Bay Cities COG
cogs_1,1466167,61342695.4000,8079.0000,4.7017,condo,2,2016,South Bay Cities COG
cogs_1,5593878,92756737.1000,11515.0000,5.5493,condo,3,2016,South Bay Cities COG
cogs_1,7709867,71852602.2000,11022.5000,5.1485,condo,4,2016,South Bay Cities COG
cogs_1,4999979,masked,masked,masked,industrial,1,2016,South Bay Cities COG
cogs_1,63005937,773101206.0000,44042.0000,3.6834,industrial,2,2016,South Bay Cities COG
cogs_1,29055284,215472755.1000,70184.0000,3.8237,industrial,3,2016,South Bay Cities COG
cogs_1,26451038,masked,masked,masked,industrial,4,2016,South Bay Cities COG
cogs_1,1847245,7223778.5000,13044.0000,2.4548,institutional,1,2016,South Bay Cities COG
cogs_1,7400379,masked,masked,masked,institutional,2,2016,South Bay Cities COG
cogs_1,1121750,masked,masked,masked,institutional,3,2016,South Bay Cities COG
cogs_1,1002046,masked,masked,masked,institutional,4,2016,South Bay Cities COG
cogs_1,28488455,100913698.8000,6844.0000,3.3716,multi_family,1,2016,South Bay Cities COG
cogs_1,81882261,336941376.8000,10841.0000,3.5301,multi_family,2,2016,South Bay Cities COG
cogs_1,16913245,63168686.0000,16289.5000,3.3801,multi_family,3,2016,South Bay Cities COG
cogs_1,5758558,22903835.6000,10986.5500,3.1159,multi_family,4,2016,South Bay Cities COG
cogs_1,329223,masked,masked,masked,other,1,2016,South Bay Cities COG
cogs_1,755950,13122137.3000,5357.0000,3.5113,other,2,2016,South Bay Cities COG
cogs_1,749235,masked,masked,masked,other,3,2016,South Bay Cities COG
cogs_1,706564,masked,masked,masked,other,4,2016,South Bay Cities COG
cogs_1,680635,5557656.2000,25227.6500,6.9938,residential_other,1,2016,South Bay Cities COG
cogs_1,1779227,28159467.9000,133260.0000,14.9597,residential_other,2,2016,South Bay Cities COG
cogs_1,929135,8912254.2000,333815.0000,7.9571,residential_other,3,2016,South Bay Cities COG
cogs_1,427811,2808944.0000,49422.0000,5.9088,residential_other,4,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,residential_uncat,1,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,residential_uncat,2,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,residential_uncat,3,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,residential_uncat,4,2016,South Bay Cities COG
cogs_1,86888150,345012836.9000,5239.6000,3.7473,res_total,1,2016,South Bay Cities COG
cogs_1,251928258,1022599556.1000,5734.2000,3.3880,res_total,2,2016,South Bay Cities COG
cogs_1,39488344,211711558.3000,8908.0000,3.2300,res_total,3,2016,South Bay Cities COG
cogs_1,42143644,187757927.8000,9170.0000,3.1922,res_total,4,2016,South Bay Cities COG
cogs_1,57705644,236794625.5000,4930.0000,3.8617,single_family,1,2016,South Bay Cities COG
cogs_1,166800603,596156016.0000,5403.0000,3.3572,single_family,2,2016,South Bay Cities COG
cogs_1,16052086,46873881.0000,6714.0000,2.6962,single_family,3,2016,South Bay Cities COG
cogs_1,28247408,90192546.0000,8407.0000,2.8182,single_family,4,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,uncat,1,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,uncat,2,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,uncat,3,2016,South Bay Cities COG
cogs_1,NA,NA,NA,NA,uncat,4,2016,South Bay Cities COG
cogs_2,119056,masked,masked,masked,agriculture,1,2016,Gateway Cities COG
cogs_2,128350,masked,masked,masked,agriculture,2,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,agriculture,3,2016,Gateway Cities COG
cogs_2,196965,masked,masked,masked,agriculture,4,2016,Gateway Cities COG
cogs_2,21809141,203947165.6000,14980.0000,5.3071,commercial,1,2016,Gateway Cities COG
cogs_2,63261703,649531950.7000,29010.0000,7.1918,commercial,2,2016,Gateway Cities COG
cogs_2,44467341,483057276.6000,95543.0000,10.3847,commercial,3,2016,Gateway Cities COG
cogs_2,38358063,534374485.6000,139152.0000,15.9532,commercial,4,2016,Gateway Cities COG
cogs_2,67584,4623233.9000,22447.0000,36.7109,condo,1,2016,Gateway Cities COG
cogs_2,4550527,78615203.5000,6696.0000,3.7707,condo,2,2016,Gateway Cities COG
cogs_2,4580478,82321575.8000,7045.0000,3.9106,condo,3,2016,Gateway Cities COG
cogs_2,6331352,53686041.6667,6761.0000,3.2946,condo,4,2016,Gateway Cities COG
cogs_2,15681838,masked,masked,masked,industrial,1,2016,Gateway Cities COG
cogs_2,188151989,1675373964.0000,51873.5000,3.2729,industrial,2,2016,Gateway Cities COG
cogs_2,82702442,657067945.5000,77397.0000,3.4256,industrial,3,2016,Gateway Cities COG
cogs_2,58093217,masked,masked,masked,industrial,4,2016,Gateway Cities COG
cogs_2,6335693,masked,masked,masked,institutional,1,2016,Gateway Cities COG
cogs_2,15339985,177272901.8000,27147.5000,3.2198,institutional,2,2016,Gateway Cities COG
cogs_2,1627312,masked,masked,masked,institutional,3,2016,Gateway Cities COG
cogs_2,1580365,masked,masked,masked,institutional,4,2016,Gateway Cities COG
cogs_2,77627389,310545310.6500,7977.0000,3.8062,multi_family,1,2016,Gateway Cities COG
cogs_2,99978800,447759820.5000,10919.0000,3.9948,multi_family,2,2016,Gateway Cities COG
cogs_2,18197877,79720535.1000,17627.0000,4.0163,multi_family,3,2016,Gateway Cities COG
cogs_2,9079671,33396846.5000,9976.0000,3.2429,multi_family,4,2016,Gateway Cities COG
cogs_2,168886,masked,masked,masked,other,1,2016,Gateway Cities COG
cogs_2,6995531,30301214.0000,32887.0000,5.1333,other,2,2016,Gateway Cities COG
cogs_2,1057992,masked,masked,masked,other,3,2016,Gateway Cities COG
cogs_2,1726859,masked,masked,masked,other,4,2016,Gateway Cities COG
cogs_2,544550,11981433.0000,39522.5000,10.7648,residential_other,1,2016,Gateway Cities COG
cogs_2,2637831,46691720.0000,159885.0000,14.3070,residential_other,2,2016,Gateway Cities COG
cogs_2,1061098,9704607.0000,209441.5000,7.7618,residential_other,3,2016,Gateway Cities COG
cogs_2,564706,5018615.0000,80857.0000,5.7748,residential_other,4,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,residential_uncat,1,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,residential_uncat,2,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,residential_uncat,3,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,residential_uncat,4,2016,Gateway Cities COG
cogs_2,225738690,1022649362.1500,5824.0000,4.3319,res_total,1,2016,Gateway Cities COG
cogs_2,335437921,1588757113.2667,6358.0000,4.2299,res_total,2,2016,Gateway Cities COG
cogs_2,37682932,221425116.5000,7376.0000,3.6326,res_total,3,2016,Gateway Cities COG
cogs_2,28755964,135859722.5667,7039.0000,3.2873,res_total,4,2016,Gateway Cities COG
cogs_2,147499167,695499384.6000,5472.0000,4.4838,single_family,1,2016,Gateway Cities COG
cogs_2,228270763,1015690369.2667,6114.0000,4.2694,single_family,2,2016,Gateway Cities COG
cogs_2,13843479,49678398.6000,6454.0000,3.3841,single_family,3,2016,Gateway Cities COG
cogs_2,12780235,43758219.4000,6859.0000,3.2859,single_family,4,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,uncat,1,2016,Gateway Cities COG
cogs_2,NA,masked,masked,masked,uncat,2,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,uncat,3,2016,Gateway Cities COG
cogs_2,NA,NA,NA,NA,uncat,4,2016,Gateway Cities COG
cogs_3,1500,masked,masked,masked,agriculture,1,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,agriculture,2,2016,Las Virgenes-Malibu COG
cogs_3,16060,masked,masked,masked,agriculture,3,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,agriculture,4,2016,Las Virgenes-Malibu COG
cogs_3,238767,2375423.0000,25144.0000,9.7772,commercial,1,2016,Las Virgenes-Malibu COG
cogs_3,1333254,19484930.0000,67077.0000,12.3102,commercial,2,2016,Las Virgenes-Malibu COG
cogs_3,7088509,85955131.0000,201148.5000,10.7467,commercial,3,2016,Las Virgenes-Malibu COG
cogs_3,6230252,96197643.0000,320020.5000,12.6898,commercial,4,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,condo,1,2016,Las Virgenes-Malibu COG
cogs_3,6828631,44940222.0000,8927.0000,4.3858,condo,2,2016,Las Virgenes-Malibu COG
cogs_3,12274302,59009655.7000,10527.0000,3.9039,condo,3,2016,Las Virgenes-Malibu COG
cogs_3,4383052,25737967.5000,17582.0000,4.2249,condo,4,2016,Las Virgenes-Malibu COG
cogs_3,37303,masked,masked,masked,industrial,1,2016,Las Virgenes-Malibu COG
cogs_3,947580,masked,masked,masked,industrial,2,2016,Las Virgenes-Malibu COG
cogs_3,1950598,masked,masked,masked,industrial,3,2016,Las Virgenes-Malibu COG
cogs_3,312225,masked,masked,masked,industrial,4,2016,Las Virgenes-Malibu COG
cogs_3,30066,masked,masked,masked,institutional,1,2016,Las Virgenes-Malibu COG
cogs_3,1389900,masked,masked,masked,institutional,2,2016,Las Virgenes-Malibu COG
cogs_3,232351,masked,masked,masked,institutional,3,2016,Las Virgenes-Malibu COG
cogs_3,78495,masked,masked,masked,institutional,4,2016,Las Virgenes-Malibu COG
cogs_3,200345,1169447.0000,11408.0000,4.5743,multi_family,1,2016,Las Virgenes-Malibu COG
cogs_3,609445,2777959.5000,11665.0000,3.6130,multi_family,2,2016,Las Virgenes-Malibu COG
cogs_3,1418574,4405452.0000,46016.0000,2.8912,multi_family,3,2016,Las Virgenes-Malibu COG
cogs_3,576225,1703442.5000,38914.0000,3.0944,multi_family,4,2016,Las Virgenes-Malibu COG
cogs_3,19765,masked,masked,masked,other,1,2016,Las Virgenes-Malibu COG
cogs_3,18196,masked,masked,masked,other,2,2016,Las Virgenes-Malibu COG
cogs_3,13216,masked,masked,masked,other,3,2016,Las Virgenes-Malibu COG
cogs_3,9422,masked,masked,masked,other,4,2016,Las Virgenes-Malibu COG
cogs_3,9460,masked,masked,masked,residential_other,1,2016,Las Virgenes-Malibu COG
cogs_3,77343,9427269.0000,148248.5000,106.5071,residential_other,2,2016,Las Virgenes-Malibu COG
cogs_3,7097,masked,masked,masked,residential_other,3,2016,Las Virgenes-Malibu COG
cogs_3,126336,masked,masked,masked,residential_other,4,2016,Las Virgenes-Malibu COG
cogs_3,NA,masked,masked,masked,residential_uncat,1,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,residential_uncat,2,2016,Las Virgenes-Malibu COG
cogs_3,NA,masked,masked,masked,residential_uncat,3,2016,Las Virgenes-Malibu COG
cogs_3,NA,masked,masked,masked,residential_uncat,4,2016,Las Virgenes-Malibu COG
cogs_3,1941075,15087067.5000,9125.0000,6.7754,res_total,1,2016,Las Virgenes-Malibu COG
cogs_3,22880841,138477719.0000,9749.0000,4.5285,res_total,2,2016,Las Virgenes-Malibu COG
cogs_3,23652945,114572609.2000,10941.0000,4.0335,res_total,3,2016,Las Virgenes-Malibu COG
cogs_3,16386292,85433262.6667,17159.0000,4.2242,res_total,4,2016,Las Virgenes-Malibu COG
cogs_3,1731270,13845156.5000,9019.0000,6.8682,single_family,1,2016,Las Virgenes-Malibu COG
cogs_3,15365422,81332268.5000,10258.0000,4.6125,single_family,2,2016,Las Virgenes-Malibu COG
cogs_3,9952972,50787090.5000,11429.0000,4.2922,single_family,3,2016,Las Virgenes-Malibu COG
cogs_3,11300679,57839467.6667,17116.0000,4.2243,single_family,4,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,uncat,1,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,uncat,2,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,uncat,3,2016,Las Virgenes-Malibu COG
cogs_3,NA,NA,NA,NA,uncat,4,2016,Las Virgenes-Malibu COG
cogs_4,9453,masked,masked,masked,agriculture,1,2016,San Fernando Valley COG
cogs_4,54266,masked,masked,masked,agriculture,2,2016,San Fernando Valley COG
cogs_4,7166,masked,masked,masked,agriculture,3,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,agriculture,4,2016,San Fernando Valley COG
cogs_4,7523168,97288148.9000,24721.9000,8.6975,commercial,1,2016,San Fernando Valley COG
cogs_4,69277725,852865519.8000,53674.9000,10.1172,commercial,2,2016,San Fernando Valley COG
cogs_4,41610387,516197755.0000,131711.0000,11.7247,commercial,3,2016,San Fernando Valley COG
cogs_4,39156217,501417681.5000,196970.0000,14.8077,commercial,4,2016,San Fernando Valley COG
cogs_4,2888,masked,masked,masked,condo,1,2016,San Fernando Valley COG
cogs_4,1752660,127086607.8000,10180.3500,6.3394,condo,2,2016,San Fernando Valley COG
cogs_4,9763521,252804195.9000,8109.2000,4.8965,condo,3,2016,San Fernando Valley COG
cogs_4,14526150,masked,masked,masked,condo,4,2016,San Fernando Valley COG
cogs_4,2350424,19028248.7000,19161.9000,4.1957,industrial,1,2016,San Fernando Valley COG
cogs_4,56943110,554528743.8000,56976.5000,4.6862,industrial,2,2016,San Fernando Valley COG
cogs_4,31805429,344271330.2000,104914.3500,5.4848,industrial,3,2016,San Fernando Valley COG
cogs_4,19121776,250057181.3000,126931.0000,6.5376,industrial,4,2016,San Fernando Valley COG
cogs_4,1689379,15175562.2000,17910.0000,4.2226,institutional,1,2016,San Fernando Valley COG
cogs_4,13312397,176920756.0000,57106.1000,5.6677,institutional,2,2016,San Fernando Valley COG
cogs_4,3192329,masked,masked,masked,institutional,3,2016,San Fernando Valley COG
cogs_4,3947265,masked,masked,masked,institutional,4,2016,San Fernando Valley COG
cogs_4,11972996,60122979.2000,10777.6000,4.8222,multi_family,1,2016,San Fernando Valley COG
cogs_4,90503781,501060423.1000,25618.5000,5.0232,multi_family,2,2016,San Fernando Valley COG
cogs_4,41580216,238704241.1000,72056.0000,5.4886,multi_family,3,2016,San Fernando Valley COG
cogs_4,32118130,160583013.4000,70260.7500,5.1987,multi_family,4,2016,San Fernando Valley COG
cogs_4,579062,masked,masked,masked,other,1,2016,San Fernando Valley COG
cogs_4,1203546,13711149.4000,26079.7000,8.2829,other,2,2016,San Fernando Valley COG
cogs_4,642947,masked,masked,masked,other,3,2016,San Fernando Valley COG
cogs_4,321208,masked,masked,masked,other,4,2016,San Fernando Valley COG
cogs_4,387339,6599013.9000,21737.9000,9.7172,residential_other,1,2016,San Fernando Valley COG
cogs_4,1677785,36862580.7000,257620.0500,11.7593,residential_other,2,2016,San Fernando Valley COG
cogs_4,1674962,21616913.3000,9510.3000,6.2443,residential_other,3,2016,San Fernando Valley COG
cogs_4,1798193,25288240.0000,13117.5500,6.6330,residential_other,4,2016,San Fernando Valley COG
cogs_4,NA,masked,masked,masked,residential_uncat,1,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,residential_uncat,2,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,residential_uncat,3,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,residential_uncat,4,2016,San Fernando Valley COG
cogs_4,95880568,562688504.3000,7619.7500,5.3677,res_total,1,2016,San Fernando Valley COG
cogs_4,400313448,2262671136.1000,8304.8500,4.9084,res_total,2,2016,San Fernando Valley COG
cogs_4,108113208,767729040.9000,9149.9500,4.5896,res_total,3,2016,San Fernando Valley COG
cogs_4,125174800,689012777.2000,10012.0000,3.7367,res_total,4,2016,San Fernando Valley COG
cogs_4,83517345,495788571.7000,7424.6000,5.4156,single_family,1,2016,San Fernando Valley COG
cogs_4,306379222,1597661524.5000,8108.7000,4.8920,single_family,2,2016,San Fernando Valley COG
cogs_4,55094509,254603690.6000,8938.3000,4.3924,single_family,3,2016,San Fernando Valley COG
cogs_4,76732327,309514196.0333,9876.0000,3.6315,single_family,4,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,uncat,1,2016,San Fernando Valley COG
cogs_4,NA,masked,masked,masked,uncat,2,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,uncat,3,2016,San Fernando Valley COG
cogs_4,NA,NA,NA,NA,uncat,4,2016,San Fernando Valley COG
cogs_5,6564,masked,masked,masked,agriculture,1,2016,Westside Cities COG
cogs_5,22434,masked,masked,masked,agriculture,2,2016,Westside Cities COG
cogs_5,NA,NA,NA,NA,agriculture,3,2016,Westside Cities COG
cogs_5,11161,masked,masked,masked,agriculture,4,2016,Westside Cities COG
cogs_5,22887394,375019806.9000,35322.0000,9.0724,commercial,1,2016,Westside Cities COG
cogs_5,56624451,760394267.2000,49842.0000,9.4317,commercial,2,2016,Westside Cities COG
cogs_5,54632021,622119489.6000,159340.5000,12.2024,commercial,3,2016,Westside Cities COG
cogs_5,33752822,474594329.2000,157198.4000,12.5273,commercial,4,2016,Westside Cities COG
cogs_5,128928,7519198.6000,26447.0000,34.6555,condo,1,2016,Westside Cities COG
cogs_5,1755019,178319303.6000,43145.0000,39.0318,condo,2,2016,Westside Cities COG
cogs_5,1791848,131040427.1000,41088.7000,27.5836,condo,3,2016,Westside Cities COG
cogs_5,2164776,123219760.5000,45847.2000,27.1312,condo,4,2016,Westside Cities COG
cogs_5,3657728,masked,masked,masked,industrial,1,2016,Westside Cities COG
cogs_5,12555888,132840545.1000,45222.1500,5.3171,industrial,2,2016,Westside Cities COG
cogs_5,3180090,27930104.3000,105248.0000,5.3210,industrial,3,2016,Westside Cities COG
cogs_5,1667183,masked,masked,masked,industrial,4,2016,Westside Cities COG
cogs_5,2173919,masked,masked,masked,institutional,1,2016,Westside Cities COG
cogs_5,7806676,93492151.0000,52443.0000,5.1545,institutional,2,2016,Westside Cities COG
cogs_5,765400,masked,masked,masked,institutional,3,2016,Westside Cities COG
cogs_5,2490183,masked,masked,masked,institutional,4,2016,Westside Cities COG
cogs_5,52831317,172519688.9000,9156.5000,3.1731,multi_family,1,2016,Westside Cities COG
cogs_5,98577307,394578241.2000,19478.4000,3.4939,multi_family,2,2016,Westside Cities COG
cogs_5,18135663,85575509.0000,36613.2500,4.0731,multi_family,3,2016,Westside Cities COG
cogs_5,18831529,95798917.1000,38638.8000,4.2433,multi_family,4,2016,Westside Cities COG
cogs_5,1229652,masked,masked,masked,other,1,2016,Westside Cities COG
cogs_5,1507625,masked,masked,masked,other,2,2016,Westside Cities COG
cogs_5,728589,137371344.1000,41565.0000,21.4581,other,3,2016,Westside Cities COG
cogs_5,708854,28553826.8000,63270.1500,30.2642,other,4,2016,Westside Cities COG
cogs_5,1002335,6055651.3000,41777.3500,6.0424,residential_other,1,2016,Westside Cities COG
cogs_5,1193792,13113709.3000,92021.0000,8.5413,residential_other,2,2016,Westside Cities COG
cogs_5,458278,3709873.0000,329378.3000,7.8624,residential_other,3,2016,Westside Cities COG
cogs_5,863943,12895699.4000,701171.0000,14.1693,residential_other,4,2016,Westside Cities COG
cogs_5,NA,NA,NA,NA,residential_uncat,1,2016,Westside Cities COG
cogs_5,NA,NA,NA,NA,residential_uncat,2,2016,Westside Cities COG
cogs_5,NA,NA,NA,NA,residential_uncat,3,2016,Westside Cities COG
cogs_5,NA,NA,NA,NA,residential_uncat,4,2016,Westside Cities COG
cogs_5,173236567,727521484.1000,6953.2000,3.7169,res_total,1,2016,Westside Cities COG
cogs_5,176647299,921345169.2000,9565.0000,3.7001,res_total,2,2016,Westside Cities COG
cogs_5,33381827,278933257.2000,18506.0000,4.2652,res_total,3,2016,Westside Cities COG
cogs_5,55425800,396584783.2000,18116.0000,4.1167,res_total,4,2016,Westside Cities COG
cogs_5,119273987,541426945.3000,6512.7000,3.8853,single_family,1,2016,Westside Cities COG
cogs_5,75121181,335333915.1000,7648.0000,3.7566,single_family,2,2016,Westside Cities COG
cogs_5,12996038,58607448.1000,12063.9500,3.5968,single_family,3,2016,Westside Cities COG
